scenario,row,J509-S_depth,J105-S_depth,J10-S_depth,J116-S_depth,J119-S_depth,J128-S_depth,J130-S_depth,J131-S_depth,J136-S_depth,J138-S_depth,J141-S_depth,J157-S_depth,J163-S_depth,J165-S_depth,J171-S_depth,J177-S_depth,J182-S_depth,J191-S_depth,J1-S_depth,J204-S_depth,J208-S_depth,J211-S_depth,J227-S_depth,J231-S_depth,J232-S_depth,J234-S_depth,J238-S_depth,J240-S_depth,J245-S_depth,J253-S_depth,J260-S_depth,J266-S_depth,J268-S_depth,J273-S_depth,J278-S_depth,J27-S_depth,J280-S_depth,J328-S_depth,J329-S_depth,J338-S_depth,J33-S_depth,J34-S_depth,J361-S_depth,J366-S_depth,J385-S_depth,J3-S_depth,J413-S_depth,J421-S_depth,J42-S_depth,J433-S_depth,J437-S_depth,J438-S_depth,J450-S_depth,J456-S_depth,J45-S_depth,J460-S_depth,J461-S_depth,J46-S_depth,J471-S_depth,J480-S_depth,J484-S_depth,J491-S_depth,J492-S_depth,J49-S_depth,J4-S_depth,J506-S_depth,J507-S_depth,J50-S_depth,J512-S_depth,J534-S_depth,J539-S_depth,J541-S_depth,J548-S_depth,J556-S_depth,J567-S_depth,J568-S_depth,J571-S_depth,J576-S_depth,J578-S_depth,J586-S_depth,J587-S_depth,J592-S_depth,J5-S_depth,J609-S_depth,J60-S_depth,J619-S_depth,J620-S_depth,J624-S_depth,J62-S_depth,J632-S_depth,J637-S_depth,J640-S_depth,J659-S_depth,J672-S_depth,J675-S_depth,J686-S_depth,J694-S_depth,J695-S_depth,J712-S_depth,J714-S_depth,J71-S_depth,J722-S_depth,J72-S_depth,J732-S_depth,J733-S_depth,J748-S_depth,J749-S_depth,J751-S_depth,J756-S_depth,J758-S_depth,J760-S_depth,J761-S_depth,J762-S_depth,J764-S_depth,J765-S_depth,J772-S_depth,J782-S_depth,J787-S_depth,J789-S_depth,J78-S_depth,J792-S_depth,J799-S_depth,J7-S_depth,J801-S_depth,J80-S_depth,J88-S_depth,J8-S_depth
GM,132,0.0053619599826799,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.0013088758151883,8.707436089509515e-06,2.746610110248668e-05,2.5053519203424583e-05,1.6252745052412306e-05,2.06193232411992e-05,2.156810467755716e-05,1.0311622114385926e-05,8.608533755341008e-06,2.138716347943032e-05,1.6481177875365713e-05,2.9418156265279544e-05,2.1937240613427295e-05,0.0,7.420421211621955e-05,7.390106359663351e-06,1.2970462917327038e-05,1.4109799893320009e-05,2.850456335389282e-05,3.5406300731881203e-05,2.8643124282159146e-05,2.177073030985106e-05,2.63085854812844e-05,2.346674574459972e-05,2.4238296701887056e-05,2.673937736266784e-05,0.0,3.006337634956226e-05,2.8808604317004477e-05,3.0384202429207768e-05,8.201836089052502e-05,3.366764254931594e-05,2.718239537030113e-05,0.0,6.560388952070623e-06,0.0,6.843374696028715e-05,2.903886077331997e-05,2.6889484757001328e-05,2.2512620365651133e-05,6.177215062347465e-05,2.070425692957673e-07,0.0,2.262184518372275e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,1.4134934489522128e-05,0.0,9.03230166282701e-06,6.632819905218273e-05,0.0,5.138923224038486e-05,0.0,2.286774831498628e-05,2.725371708403875e-05,1.258112971961179e-05,0.0,2.6700216382942528e-05,1.492620700422837e-05,3.122616311741317e-05,1.7669541937828807e-05,3.0151407895577076e-05,2.940258314894282e-05,2.269739088475088e-05,0.0,0.0,3.724603920012414e-05,2.8542281714528697e-05,1.825016739881613e-05,2.409828559056534e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,3.198557213649562e-05,2.9213412180869148e-05,1.4921274825607275e-05,2.5433627613413187e-05,0.0006116330492415,3.3551104704250855e-05,0.0056076886347041,0.0238411175813058,2.849999168057368e-05,1.9250949225406743e-05,2.912443341518772e-05,2.8816789959872645e-05,0.0,0.0042245129328685,0.0,0.0,6.744331483319335e-06,2.833212453946076e-05,2.0701892702376248e-05,3.287130246111378e-05,5.642438713653878e-06,2.45576251065242e-05,0.0,2.449709820115981e-05,0.0,2.3835794159942677e-05,2.187305891810193e-05,2.2639854114652493e-05,7.505718010743944e-05,2.126456400920985e-05,3.627760134539762e-07,0.0,3.840099366359104e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,2.582598608167753e-05,7.353015559106588e-05,3.5203013147177853e-05,0.0,2.650146024476203e-05,2.2272326112698223e-05,2.0753573485953085e-05,2.8338556902014008e-05,1.9111702302517845e-05,1.6888386939255605e-05,0.0
GM,133,0.0053617672979828,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.0019214120781654,9.20758475193019e-06,2.746610110248668e-05,4.909642224308957e-06,1.5851757312641638e-05,2.06193232411992e-05,2.105646640007136e-05,1.0311622114385926e-05,8.436391438455914e-06,2.09021148978968e-05,1.6481177875365713e-05,2.9418156265279544e-05,2.1496540476874216e-05,0.0,7.259236907099737e-05,7.390106359663351e-06,1.2970462917327038e-05,2.2956263935796303e-05,2.850456335389282e-05,3.466321132129136e-05,4.008925058655668e-06,2.177073030985106e-05,2.63085854812844e-05,3.922117982177004e-06,6.11577119324466e-06,1.745693436151899e-05,0.0,2.94627334484454e-05,2.8808604317004477e-05,3.0384202429207768e-05,3.3077768218913595e-05,3.25853052712857e-05,1.762601826429147e-05,0.0,6.560388952070623e-06,0.0,4.1609790816716176e-05,2.903886077331997e-05,2.9068960162404608e-05,2.2512620365651133e-05,6.210388622447781e-05,2.0296078678345445e-07,0.0,2.2107778826465424e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,1.1152545356867635e-05,0.0,3.4902282054395883e-06,0.0003098309615211,0.0,4.98137088740624e-05,0.0,2.2010100222067964e-05,2.7258651727846622e-05,1.2262077658389389e-05,9.928161504480973e-06,2.6700216382942528e-05,2.438239365763778e-06,0.0,1.9215660317642505e-05,3.0151407895577076e-05,2.9613805832928657e-05,2.269739088475088e-05,0.0,0.0,3.638964378351814e-05,2.8542281714528697e-05,1.825016739881613e-05,2.349798406324067e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,3.130113512927916e-05,2.866769292107577e-05,1.4921274825607275e-05,2.5433627613413187e-05,0.0007734394280699,3.286591584045352e-05,0.0055467703824937,0.0238262189786653,2.956766743702832e-05,1.8943031577049387e-05,2.912443341518772e-05,2.8816789959872645e-05,9.341487124685984e-05,0.0042245129328858,0.0,3.3146599419314924e-06,7.280813230090417e-06,2.9429117650984477e-05,2.0235098066250743e-05,3.218975967565549e-05,5.642438713653878e-06,4.812380008357036e-06,0.0,2.462566185703045e-05,0.0,2.367849539602219e-05,2.1528328182635552e-05,2.2131977155101292e-05,9.560978346960112e-05,2.126456400920985e-05,3.627760134539762e-07,0.0,3.748955556453733e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,2.9086098297582743e-05,7.201876908689008e-05,3.455196332906137e-05,0.0,2.763423159574648e-05,2.2272326112698223e-05,2.0753573485953085e-05,1.6901906088756962e-05,0.0,1.6888386939255605e-05,0.0
GM,134,0.0053610097754635,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.001667070918993,9.31239789383241e-06,2.746610110248668e-05,2.406348861648666e-05,1.546181902816607e-05,2.06193232411992e-05,2.0558889001908603e-05,1.0311622114385926e-05,8.269030033956404e-06,2.043040602678603e-05,1.6481177875365713e-05,2.9418156265279544e-05,0.0,0.0,7.102451987386129e-05,7.390106359663351e-06,1.2970462917327038e-05,1.0880692945944475e-06,2.850456335389282e-05,3.394051772555442e-05,1.571797608228339e-05,2.177073030985106e-05,2.63085854812844e-05,5.49303719339422e-06,5.258280265397841e-06,1.7111319318331653e-05,0.0,0.0,2.8808604317004477e-05,3.0384202429207768e-05,7.842084252455553e-05,3.153263410102864e-05,1.7340223989602385e-05,2.268477641306275e-05,6.560388952070623e-06,0.0,0.0,2.903886077331997e-05,2.2252315862716052e-05,2.2512620365651133e-05,5.846020213537181e-05,1.9898273229832808e-07,0.0,2.16079045136209e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,1.2930699126319674e-05,0.0,4.422949790217896e-06,0.0001874997435601,0.0,6.15409236988263e-05,7.671430893318724e-05,2.0730455593486765e-05,2.72609160424596e-05,1.1951813611474098e-05,9.729261773071743e-06,2.6700216382942528e-05,8.12706204615992e-06,8.166793891017474e-05,1.8833342870054825e-05,3.0151407895577076e-05,2.854789233363788e-05,2.269739088475088e-05,0.0,0.0,3.555688963333103e-05,2.8542281714528697e-05,1.825016739881613e-05,2.291426526599883e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,3.063546745581249e-05,2.9659118980678332e-05,1.4921274825607275e-05,2.5433627613413187e-05,0.0009837660836366,3.2199570343656175e-05,0.0054854439404307,0.0238124566684705,3.041533409679269e-05,1.8643611859724183e-05,2.912443341518772e-05,2.8816789959872645e-05,6.562093953301797e-05,0.0042245129329851,0.0,0.0,7.806315487305535e-06,2.846246695608489e-05,2.990636563407904e-05,3.152695481712965e-05,5.642438713653878e-06,2.3586381586039877e-05,2.3617580922468825e-05,2.404019021875728e-05,0.0,2.3535696504932957e-05,2.119307155830885e-05,2.1638018835703978e-05,9.90342136953521e-05,2.126456400920985e-05,3.627760134539762e-07,0.0,3.660324546941258e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,1.6597908438506254e-05,0.0,0.0,0.0,2.057353152012287e-05,2.2272326112698223e-05,2.0753573485953085e-05,2.366587413507434e-05,1.8334741087278608e-05,1.6888386939255605e-05,0.0
GM,135,0.0053609308265566,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.0009349539717344,8.510863992803959e-06,2.746610110248668e-05,4.7171609848492855e-06,1.5082541794494086e-05,2.06193232411992e-05,2.00748795323581e-05,1.0311622114385926e-05,8.106280169509391e-06,1.9971568869156173e-05,1.6481177875365713e-05,2.9418156265279544e-05,1.0325451666063856e-05,0.0,6.94991326280929e-05,7.390106359663351e-06,1.2970462917327038e-05,9.580649770501843e-06,2.850456335389282e-05,3.323750579449584e-05,2.6965742345715e-05,2.177073030985106e-05,2.63085854812844e-05,1.2379691486609711e-05,2.280569224830842e-05,2.4379994147832773e-05,1.686775083164943e-05,0.0,2.8808604317004477e-05,3.0384202429207768e-05,4.129833809758024e-05,3.050859170871588e-05,2.6506755992788275e-05,1.1118652821250746e-05,6.560388952070623e-06,0.0,5.5310489432636e-05,2.903886077331997e-05,2.823479206808756e-05,2.2512620365651133e-05,5.698711239604898e-05,1.951171877466843e-07,0.0,2.112172243919838e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,1.2301148070892547e-05,0.0,2.2027217852097985e-05,4.658877437351896e-05,0.0,6.005903682890385e-05,4.701090445747076e-05,9.98666953483902e-08,2.7263383475940143e-05,4.178107051320541e-05,2.6435614614854863e-05,2.6700216382942528e-05,1.4530862737901096e-05,7.130680419027854e-05,1.846159638723558e-05,3.0151407895577076e-05,2.9746509129971373e-05,2.269739088475088e-05,0.0,0.0,3.4746944225620505e-05,2.8542281714528697e-05,1.825016739881613e-05,2.234654486502133e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,2.9987912494434284e-05,2.8550564763261916e-05,1.4921274825607275e-05,2.5433627613413187e-05,8.783856305703246e-05,3.15514071461396e-05,0.0054244887953076,0.0238007450773735,1.61440445132804e-05,1.835239090051325e-05,2.912443341518772e-05,2.8816789959872645e-05,6.367953128841198e-05,0.0042245129314409,0.0,2.9822042985663992e-06,8.321150284424298e-06,2.9551996750502725e-05,2.9318821146609567e-05,3.0882230692084617e-05,5.642438713653878e-06,4.6235558689607205e-06,2.3155509295992712e-05,2.278217842917937e-05,0.0,2.439511856069201e-05,2.0866956889591496e-05,2.1157492682118523e-05,0.0,2.126456400920985e-05,3.627760134539762e-07,0.0,3.574117965316643e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,1.912302119644728e-05,0.0,0.0,0.0,2.160215073865441e-05,2.2272326112698223e-05,2.0753573485953085e-05,2.4781815935325847e-05,0.0,1.6888386939255605e-05,0.0
GM,136,0.0053617835096864,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.0,6.777709474986508e-06,2.746610110248668e-05,1.850129225992947e-05,1.4713553764581016e-05,2.06193232411992e-05,1.960396599958767e-05,1.0311622114385926e-05,7.947979749162695e-06,1.952515533969792e-05,1.6481177875365713e-05,2.9418156265279544e-05,0.0,0.0,6.801474013139239e-05,7.390106359663351e-06,1.2970462917327038e-05,1.7903691184983923e-05,2.850456335389282e-05,3.2553491704182e-05,2.265969211529192e-05,2.177073030985106e-05,2.63085854812844e-05,2.638440366859885e-06,1.8043716911794076e-05,2.388934700371762e-05,1.651413893097154e-05,1.3878781544403184e-05,2.8808604317004477e-05,3.0384202429207768e-05,5.139649269008369e-05,4.881335391871869e-05,1.5373208446485983e-05,1.0901405700621096e-05,6.560388952070623e-06,0.0,0.0,2.903886077331997e-05,2.9620410164757428e-05,2.2512620365651133e-05,3.232096313123153e-05,5.543906048499917e-07,0.0,2.06487541434374e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,2.231068539356174e-05,0.0,1.0164903246172623e-06,0.0002265854861561,0.0,5.861711675179363e-05,0.0,2.671943751373937e-05,2.726956208275068e-05,4.0903675139420096e-05,0.0,2.6700216382942528e-05,5.745613625039013e-06,0.0,2.5380514973483904e-05,3.0151407895577076e-05,2.728632794022088e-05,2.269739088475088e-05,3.0001087375484983e-05,0.0,3.3959010590133443e-05,2.8542281714528697e-05,1.825016739881613e-05,2.1794263496363057e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,2.9357841482415087e-05,2.8995025342404915e-05,1.4921274825607275e-05,2.5433627613413187e-05,0.0002560056566426,3.0920793305965964e-05,0.0053647171733699,0.0237903387003585,1.7403717996889763e-05,1.8069082299534144e-05,2.912443341518772e-05,2.8816789959872645e-05,6.17902485999839e-05,0.0042245129326954,0.0,0.0,8.825618341484365e-06,2.8585384891413047e-05,2.874731070434674e-05,3.0254958060835745e-05,5.642438713653878e-06,2.2668076141885146e-05,2.270599572712784e-05,2.7200803999726845e-05,0.0,2.398715569785246e-05,2.0549666143765863e-05,2.0689932844482908e-05,6.002532203710232e-05,2.126456400920985e-05,3.627760134539762e-07,0.0,3.490251208166835e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,2.1294161237700823e-05,0.0,0.0,0.0,2.5582379328748866e-05,2.2272326112698223e-05,2.0753573485953085e-05,2.6451528841019304e-05,1.7601291771812287e-05,1.6888386939255605e-05,0.0
GM,137,0.0053627558382235,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.0,0.0,2.746610110248668e-05,0.0,1.4354498821087377e-05,2.06193232411992e-05,1.914569632560357e-05,1.0311622114385926e-05,7.793973586774388e-06,1.9090736271243557e-05,1.6481177875365713e-05,2.9418156265279544e-05,0.0,0.0,6.656993667160433e-05,7.390106359663351e-06,1.2970462917327038e-05,2.606189434886277e-05,2.850456335389282e-05,3.188782044664969e-05,2.221899333909468e-05,2.177073030985106e-05,2.63085854812844e-05,1.552817937237532e-05,2.2632134126517333e-05,3.1496196580924564e-05,1.6169983444309936e-05,3.118312132192202e-05,2.8808604317004477e-05,3.0384202429207768e-05,6.156104190661788e-05,4.785266453386911e-05,2.9623146495449493e-05,2.568281974319132e-05,6.560388952070623e-06,0.0,5.237064028764135e-05,2.903886077331997e-05,2.739071207996823e-05,2.2512620365651133e-05,7.032413970607557e-05,0.0,0.0,2.0188541443674608e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,1.2664315322469334e-05,0.0,2.3408290264730373e-05,6.560331945042156e-05,0.0,5.721378862898532e-05,7.137193371020036e-05,9.60124386237488e-08,2.7272548536116803e-05,4.00501815025192e-05,2.9352523835919126e-05,2.6700216382942528e-05,1.2848360438768148e-05,6.726082767849415e-05,2.1415784251469048e-05,3.0151407895577076e-05,3.034298533682043e-05,2.269739088475088e-05,2.9377831878483728e-05,0.0,3.319232552973149e-05,2.8542281714528697e-05,1.825016739881613e-05,2.125688551469185e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,2.8744652129769288e-05,2.9181004347877507e-05,1.4921274825607275e-05,2.5433627613413187e-05,0.0004387119880517,3.030712260364672e-05,0.0053060108856761,0.0237788065194329,1.8702373764473783e-05,1.779341179041896e-05,2.912443341518772e-05,2.8816789959872645e-05,5.995130575141781e-05,0.0042245129330103,0.0,0.0,9.320009566096085e-06,2.95353928841088e-05,2.8191276076748957e-05,2.9644534243060228e-05,5.642438713653878e-06,4.444943639264532e-06,2.226860478660772e-05,3.015440982673944e-06,0.0,2.4308186891236883e-05,2.024089470671383e-05,2.02348930678356e-05,0.0,2.126456400920985e-05,3.627760134539762e-07,0.0,3.408643252657045e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,2.3121209800184405e-05,0.0,0.0,0.0,1.6660574837281945e-05,2.2272326112698223e-05,2.0753573485953085e-05,2.797463245726973e-05,0.0,1.6888386939255605e-05,0.0
GM,138,0.0053621663454751,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.0,2.368390414372586e-05,2.746610110248668e-05,1.7792594774124725e-05,1.4005035796020205e-05,2.06193232411992e-05,1.869963736087722e-05,1.0311622114385926e-05,7.644113060587495e-06,1.8667900478033948e-05,1.6481177875365713e-05,2.9418156265279544e-05,0.0,0.0,6.51633750041803e-05,7.390106359663351e-06,1.2970462917327038e-05,3.5528684578649843e-06,2.850456335389282e-05,3.123986440575705e-05,2.1790201198539715e-05,2.177073030985106e-05,2.63085854812844e-05,2.6393817984539505e-05,1.385484856725064e-05,2.2947445918974816e-05,1.5835266929866153e-05,0.0,2.8808604317004477e-05,3.0384202429207768e-05,7.178944762216602e-05,4.691750531685931e-05,1.7815326912367183e-05,2.0969471977936912e-05,6.560388952070623e-06,0.0,0.0,2.903886077331997e-05,2.959839092469717e-05,2.2512620365651133e-05,5.4947706297463536e-05,1.8413647093712405e-07,0.0,1.9740645426526292e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,2.20002143954608e-05,0.0,1.0481474028077734e-06,0.0002217636821748,0.0,6.57169940510985e-05,4.174577778858686e-05,2.5650700523915223e-05,2.727673829283895e-05,3.921923401053528e-05,2.427847035930317e-05,2.6700216382942528e-05,5.527731986856279e-06,0.0,2.263211070134148e-05,3.0151407895577076e-05,2.740538647967543e-05,2.269739088475088e-05,2.8771230119944906e-05,0.0,3.244615794191451e-05,2.8542281714528697e-05,1.825016739881613e-05,2.0733897813815297e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,2.8147767312041413e-05,2.9112615325158392e-05,1.4921274825607275e-05,2.5433627613413187e-05,0.0006363304955099,2.970981421898292e-05,0.0052469229208709,0.0237640249299192,1.9911592579525955e-05,1.7525116637454458e-05,2.912443341518772e-05,2.8816789959872645e-05,5.816099123139773e-05,0.0042245129327231,0.0,0.0,9.804603524827778e-06,2.748104350146283e-05,2.7650182604599032e-05,2.9050381803034743e-05,5.642438713653878e-06,2.179905594956118e-05,2.184291935676652e-05,8.723810351174566e-06,0.0,2.4183627104087143e-05,1.994035071891187e-05,1.979194572474812e-05,6.151208768991535e-05,2.126456400920985e-05,3.627760134539762e-07,0.0,3.329216478812947e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,2.461367395697499e-05,0.0,0.0,0.0,2.7159288102170093e-05,2.2272326112698223e-05,2.0753573485953085e-05,2.9272917865027185e-05,1.268078092581753e-05,1.6888386939255605e-05,0.0
GM,139,0.005361298109718,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.0,1.6267616808140593e-05,2.746610110248668e-05,0.0,1.3664837734703014e-05,2.06193232411992e-05,1.826537395480522e-05,1.0311622114385926e-05,2.9274192893756857e-05,1.8256253872098094e-05,1.6481177875365713e-05,2.9418156265279544e-05,1.909587526450566e-05,0.0,6.379376349977503e-05,7.390106359663351e-06,1.2970462917327038e-05,1.139483963713086e-05,2.850456335389282e-05,3.060902201363978e-05,2.1372905264618185e-05,2.177073030985106e-05,2.63085854812844e-05,3.481351430713981e-06,3.3906883092561862e-06,3.027334994234629e-05,1.550926074042624e-05,2.989172502140683e-05,2.8808604317004477e-05,3.0384202429207768e-05,7.900501681183225e-05,4.60070105382716e-05,2.400368835309763e-05,1.0284235592981406e-05,6.560388952070623e-06,0.0,4.958458426896977e-05,2.903886077331997e-05,2.3983147902354407e-05,2.2512620365651133e-05,2.107905308961417e-06,3.185692857405252e-05,0.0,1.9304645497429983e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,1.3495506879020805e-06,0.0,2.423947804611432e-06,4.916738808382343e-05,0.0,0.0,0.0,1.6815471719737894e-05,2.7279096143281407e-05,0.0,2.11715561382994e-05,2.6700216382942528e-05,1.3015920508482293e-05,0.0,1.7122697676040063e-06,3.0151407895577076e-05,2.889533885841732e-05,2.269739088475088e-05,2.818071429946837e-05,0.0,7.852377177180417e-06,2.8542281714528697e-05,1.825016739881613e-05,2.0224808714373024e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,2.756663383701485e-05,2.879342851285567e-05,1.4921274825607275e-05,2.5433627613413187e-05,0.0008186961314542,2.912831148292917e-05,0.0051856021638643,0.023745687668427,2.0943239974943565e-05,1.7263945067023283e-05,2.912443341518772e-05,2.8816789959872645e-05,5.641766411669437e-05,0.0042245129330354,3.48093378269484e-05,4.152147602311482e-05,1.0279669890496088e-05,2.8584268416798617e-05,2.7123518032710093e-05,2.84719473094039e-05,5.642438713653878e-06,8.551963122486124e-06,2.1428539728358203e-05,2.6410533949821386e-05,0.0,2.4440900189123448e-05,1.9647754449051125e-05,1.936068090324949e-05,9.411896670389443e-05,2.126456400920985e-05,3.627760134539762e-07,0.0,3.251896501903052e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,2.5780711859126588e-05,0.0,0.0,0.0,2.5150719316651763e-05,2.2272326112698223e-05,2.0753573485953085e-05,1.809873353994022e-05,2.4865687251673363e-05,1.6888386939255605e-05,0.0
GM,140,0.0053654059798827,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.0,2.5286436521140017e-05,2.746610110248668e-05,2.9965190054639417e-05,1.3333591201246162e-05,2.06193232411992e-05,1.784250807844295e-05,1.0311622114385926e-05,2.863441641321507e-05,1.7855418629359884e-05,1.6481177875365713e-05,2.9418156265279544e-05,0.0,0.0,6.245986345122598e-05,7.390106359663351e-06,1.2970462917327038e-05,1.9085105593710243e-05,2.850456335389282e-05,0.0,2.096671226843306e-05,2.177073030985106e-05,2.63085854812844e-05,4.38949705916402e-06,1.264597406068256e-05,2.968614779679478e-05,1.5191968570479657e-05,2.927163349443046e-05,2.8808604317004477e-05,3.0384202429207768e-05,0.0,4.512035008090479e-05,2.642375936206321e-05,3.0270077993346597e-05,6.560388952070623e-06,0.0,0.0,2.903886077331997e-05,2.964879523808736e-05,2.2512620365651133e-05,1.241088162016694e-06,4.1823178833341394e-05,0.0,1.888013848386953e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,1.8133989348583927e-05,0.0,2.948352996663432e-05,0.0002135523634337,0.0,0.0,0.0,6.522305526543508e-06,2.727967687309508e-05,0.0,1.278480443708088e-05,2.6700216382942528e-05,5.321059588596204e-06,0.0,1.679757232352866e-06,3.0151407895577076e-05,3.033010819399591e-05,2.269739088475088e-05,2.7605740099390275e-05,0.0,1.340930375200202e-05,2.8542281714528697e-05,1.825016739881613e-05,1.972914691438699e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,2.700072128063144e-05,3.005709684798193e-05,1.4921274825607275e-05,2.5433627613413187e-05,0.0010165215754478,2.8562080699695917e-05,0.0051204937616416,0.0237246901164993,2.170308659964104e-05,1.700965573114681e-05,2.912443341518772e-05,2.8816789959872645e-05,3.7426611932334425e-05,0.0042245129337235,2.093463072885811e-05,2.9387895220751192e-05,1.0745468866769228e-05,3.044832790826169e-05,2.66107914088288e-05,2.790870016472663e-05,5.642438713653878e-06,2.097597158660771e-05,2.1025082748389805e-05,1.2794769880495282e-05,0.0,2.397731752746376e-05,1.9362837702886613e-05,1.8940705546000704e-05,0.0,2.126456400920985e-05,3.627760134539762e-07,0.0,3.176612014276265e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,2.6631125254546857e-05,0.0,2.969072527423716e-05,0.0,2.6881853575682774e-05,2.2272326112698223e-05,2.0753573485953085e-05,2.477587425707019e-05,0.0,1.6888386939255605e-05,0.0
GM,141,0.0053721809716959,0.0,2.85305959914011e-05,2.9556727850484964e-05,2.907321304089437e-05,1.954980455547798e-05,0.0,1.7197197902263985e-05,2.746610110248668e-05,4.199336670658889e-06,1.3010995622883898e-05,2.06193232411992e-05,1.7430657996209156e-05,1.0311622114385926e-05,2.8011474366348983e-05,1.7465032402317208e-05,1.6481177875365713e-05,2.9418156265279544e-05,3.110852277832274e-05,0.0,6.116048652987125e-05,7.390106359663351e-06,1.2970462917327038e-05,2.6627743464370818e-05,2.850456335389282e-05,0.0,2.0571245259683175e-05,2.177073030985106e-05,2.63085854812844e-05,1.5290320456499035e-05,2.222676878345749e-05,7.487124974882777e-06,1.488308680919815e-05,2.8667844419283136e-05,2.8808604317004477e-05,3.0384202429207768e-05,0.0,4.425672772135675e-05,2.4633480917234776e-05,0.0,6.560388952070623e-06,0.0,6.383830878243199e-05,2.903886077331997e-05,2.6388842714010376e-05,2.2512620365651133e-05,2.0300398864965446e-07,5.450358077395527e-05,0.0,1.846673778887866e-05,2.8568249527595728e-05,2.698649442708897e-05,2.8667065484093905e-05,1.2644819641841938e-05,0.0,2.6275817458021465e-05,0.0003376908587727,0.0,3.864421532378503e-05,6.488249031229708e-05,6.399631451158936e-06,2.72802452777994e-05,0.0,2.2496348906497823e-05,2.6700216382942528e-05,0.0,0.0,1.643637836367837e-05,3.0151407895577076e-05,2.820299743813752e-05,2.269739088475088e-05,2.7045785545591364e-05,0.0,1.829265268144292e-05,2.8542281714528697e-05,1.825016739881613e-05,1.924646049866723e-05,2.726522041983726e-05,2.7238190289028247e-05,2.561243669871378e-05,2.644952088776408e-05,2.9265946859332617e-05,1.4921274825607275e-05,2.5433627613413187e-05,0.0001184921863767,2.801061003464498e-05,0.00505134214836,0.0237045595311169,2.249272235531508e-05,1.6762017201096633e-05,2.912443341518772e-05,2.8816789959872645e-05,8.543830095867101e-05,0.0042245129336252,1.2790928356971656e-05,0.0,1.1202251591403036e-05,2.81176654667536e-05,1.3055354443240396e-05,2.736013150038124e-05,5.642438713653878e-06,2.751553350282439e-05,2.063218101572664e-05,1.6425040819277462e-05,0.0,2.418178250667304e-05,1.908534326508472e-05,1.8531642637389547e-05,4.973236375139344e-05,2.126456400920985e-05,3.627760134539762e-07,0.0,3.103294636054357e-05,2.4942207751672063e-05,2.720778631231493e-05,2.6641726535034904e-05,2.717339898744615e-05,0.0,2.9185944376510985e-05,0.0,1.6473772393351125e-05,2.2272326112698223e-05,2.0753573485953085e-05,1.297605636675733e-05,1.1953439644452778e-05,1.6888386939255605e-05,0.0
