,Base,I,V,V&I,node_name,node_id,neighborhood,historic_stream
47,0.0,-2.0358226267003232e-06,1.0130267504987467e-06,-1.993164154501237e-06,J42-S_depth,J42-S,Locust Point,"Southside, Drains to Harbor"
48,0.0,0.001464000219936784,-0.0001757807285616142,0.0012866389921059873,J433-S_depth,J433-S,Madison-Eastend,Harris Creek
49,0.0,-0.0025461096428862906,-8.264994140319559e-05,-0.0027685089244877947,J437-S_depth,J437-S,Patterson Park,Harris Creek
50,0.0,-0.0908749055939197,-0.011143831113947011,-0.0971764473129178,J438-S_depth,J438-S,McElderry Park,Harris Creek
51,0.0,-0.005895859661106603,-0.00014370539434419016,-0.006035214844974907,J450-S_depth,J450-S,Madison-Eastend,Harris Creek
52,0.0,0.008157252095375905,7.956622479599051e-06,0.008262724915128,J456-S_depth,J456-S,Orangeville,Harris Creek
53,0.0,0.00028965743115390297,-6.083781789456566e-08,0.0002898545827898086,J45-S_depth,J45-S,Locust Point,"Southside, Drains to Harbor"
54,0.0,-0.00730765415325671,-0.0005285005687116207,-0.0078184849385661,J460-S_depth,J460-S,Orangeville,Harris Creek
55,0.0,-0.027543065760408297,-0.00037197501594948834,-0.027859311625861805,J461-S_depth,J461-S,Baltimore Highlands,Harris Creek
56,0.0,-4.507347289850472e-07,-0.00012092623531478885,-0.00012134057388399344,J46-S_depth,J46-S,Locust Point,"Southside, Drains to Harbor"
57,0.0,0.0035323888493604683,-0.0029297237880420157,0.0005871686513052032,J471-S_depth,J471-S,Orangeville,Harris Creek
58,0.0,-9.542720751601341e-05,-0.00040276310721701347,-0.000496247552414314,J480-S_depth,J480-S,McElderry Park,Harris Creek
59,0.0,-0.0495268280829565,-0.000334366693221011,-0.049770178034506174,J484-S_depth,J484-S,Baltimore Highlands,Harris Creek
60,0.0,-0.0374013190821357,-0.0002746395360533893,-0.03760415083297,J491-S_depth,J491-S,Kresson,Harris Creek
61,0.0,-1.8035077368805386e-05,-1.6889777210149504e-07,-1.8065712947601398e-05,J492-S_depth,J492-S,Baltimore Highlands,Harris Creek
62,0.0,-5.371754659144745e-08,-0.00038781913296770387,-0.00038779000762759197,J49-S_depth,J49-S,Washington Hill,Canal Street Creek
63,0.0,-2.8805020529931724e-07,-3.629378600433775e-08,-9.260791980492122e-08,J4-S_depth,J4-S,Canton,"Northside, Drains to Harbor"
64,0.0,0.004608640859308594,-6.706653027241383e-05,0.004499180583887791,J506-S_depth,J506-S,Baltimore Highlands,Harris Creek
65,0.0,-0.060973110857641705,-0.00022423522916942273,-0.06109501262728742,J507-S_depth,J507-S,Patterson Park,Harris Creek
66,0.0,-9.686374221412608e-06,-0.00030555628596390383,-0.00031467183680308763,J50-S_depth,J50-S,Washington Hill,Canal Street Creek
67,0.0,-0.051565999141369806,-0.00011497247284972256,-0.051611795332742516,J512-S_depth,J512-S,Patterson Park,Harris Creek
68,0.0,0.004180513345603876,-0.00036734807289681704,0.003800971614291687,J534-S_depth,J534-S,Patterson Park,Harris Creek
69,0.0,-1.8707951854324278e-10,-0.012567839795662616,-0.012567838548622923,J539-S_depth,J539-S,Canton,"Northside, Drains to Harbor"
70,0.0,4.4118910580426274e-08,1.1382500259005113e-07,6.274735739331128e-08,J541-S_depth,J541-S,Canton Industrial Area,"Northside, Drains to Harbor"
