,node,scenario,count,time_above
204,J586-S_depth,BGNx3,0,0
205,J587-S_depth,BGNx3,11,55
206,J592-S_depth,BGNx3,0,0
207,J5-S_depth,BGNx3,18,90
208,J609-S_depth,BGNx3,0,0
209,J60-S_depth,BGNx3,5,25
210,J619-S_depth,BGNx3,6,30
211,J620-S_depth,BGNx3,61,305
212,J624-S_depth,BGNx3,55,275
213,J62-S_depth,BGNx3,37,185
214,J632-S_depth,BGNx3,0,0
215,J637-S_depth,BGNx3,14,70
216,J640-S_depth,BGNx3,13,65
217,J659-S_depth,BGNx3,10,50
218,J672-S_depth,BGNx3,3,15
219,J675-S_depth,BGNx3,8,40
220,J686-S_depth,BGNx3,0,0
221,J694-S_depth,BGNx3,0,0
222,J695-S_depth,BGNx3,4,20
223,J712-S_depth,BGNx3,0,0
224,J714-S_depth,BGNx3,7,35
225,J71-S_depth,BGNx3,33,165
226,J722-S_depth,BGNx3,0,0
227,J72-S_depth,BGNx3,0,0
228,J732-S_depth,BGNx3,23,115
229,J733-S_depth,BGNx3,0,0
230,J748-S_depth,BGNx3,0,0
231,J749-S_depth,BGNx3,3,15
232,J751-S_depth,BGNx3,0,0
233,J756-S_depth,BGNx3,11,55
234,J758-S_depth,BGNx3,0,0
235,J760-S_depth,BGNx3,0,0
236,J761-S_depth,BGNx3,35,175
237,J762-S_depth,BGNx3,0,0
238,J764-S_depth,BGNx3,0,0
239,J765-S_depth,BGNx3,3,15
240,J772-S_depth,BGNx3,9,45
241,J782-S_depth,BGNx3,0,0
242,J787-S_depth,BGNx3,0,0
243,J789-S_depth,BGNx3,3,15
244,J78-S_depth,BGNx3,0,0
245,J792-S_depth,BGNx3,19,95
246,J799-S_depth,BGNx3,4,20
247,J7-S_depth,BGNx3,26,130
248,J801-S_depth,BGNx3,0,0
249,J80-S_depth,BGNx3,0,0
250,J88-S_depth,BGNx3,38,190
251,J8-S_depth,BGNx3,34,170
252,J105-S_depth,Base,0,0
253,J10-S_depth,Base,22,110
254,J116-S_depth,Base,16,80
255,J119-S_depth,Base,1,5
256,J128-S_depth,Base,16,80
257,J130-S_depth,Base,52,260
258,J131-S_depth,Base,3,15
259,J136-S_depth,Base,30,150
260,J138-S_depth,Base,6,30
261,J141-S_depth,Base,0,0
262,J157-S_depth,Base,27,135
263,J163-S_depth,Base,0,0
264,J165-S_depth,Base,0,0
265,J171-S_depth,Base,0,0
266,J177-S_depth,Base,0,0
267,J182-S_depth,Base,31,155
268,J191-S_depth,Base,14,70
269,J1-S_depth,Base,0,0
270,J204-S_depth,Base,0,0
271,J208-S_depth,Base,7,35
272,J211-S_depth,Base,6,30
273,J227-S_depth,Base,41,205
274,J231-S_depth,Base,0,0
275,J232-S_depth,Base,0,0
276,J234-S_depth,Base,0,0
277,J238-S_depth,Base,0,0
278,J240-S_depth,Base,5,25
279,J245-S_depth,Base,30,150
280,J253-S_depth,Base,5,25
281,J260-S_depth,Base,0,0
282,J266-S_depth,Base,0,0
283,J268-S_depth,Base,0,0
284,J273-S_depth,Base,0,0
285,J278-S_depth,Base,10,50
286,J27-S_depth,Base,6,30
287,J280-S_depth,Base,22,110
288,J328-S_depth,Base,21,105
289,J329-S_depth,Base,9,45
290,J338-S_depth,Base,22,110
291,J33-S_depth,Base,44,220
292,J34-S_depth,Base,0,0
293,J361-S_depth,Base,15,75
294,J366-S_depth,Base,11,55
295,J385-S_depth,Base,24,120
296,J3-S_depth,Base,18,90
297,J413-S_depth,Base,2,10
298,J421-S_depth,Base,26,130
299,J42-S_depth,Base,0,0
300,J433-S_depth,Base,0,0
301,J437-S_depth,Base,5,25
302,J438-S_depth,Base,36,180
303,J450-S_depth,Base,0,0
304,J456-S_depth,Base,1,5
305,J45-S_depth,Base,0,0
306,J460-S_depth,Base,0,0
307,J461-S_depth,Base,9,45
308,J46-S_depth,Base,0,0
309,J471-S_depth,Base,16,80
310,J480-S_depth,Base,7,35
311,J484-S_depth,Base,25,125
312,J491-S_depth,Base,16,80
313,J492-S_depth,Base,0,0
314,J49-S_depth,Base,0,0
315,J4-S_depth,Base,4,20
316,J506-S_depth,Base,8,40
317,J507-S_depth,Base,29,145
318,J50-S_depth,Base,0,0
319,J512-S_depth,Base,18,90
320,J534-S_depth,Base,11,55
321,J539-S_depth,Base,38,190
322,J541-S_depth,Base,1,5
323,J548-S_depth,Base,27,135
324,J556-S_depth,Base,22,110
325,J567-S_depth,Base,0,0
326,J568-S_depth,Base,20,100
327,J571-S_depth,Base,0,0
328,J576-S_depth,Base,13,65
329,J578-S_depth,Base,17,85
330,J586-S_depth,Base,0,0
331,J587-S_depth,Base,11,55
332,J592-S_depth,Base,0,0
333,J5-S_depth,Base,18,90
334,J609-S_depth,Base,0,0
335,J60-S_depth,Base,5,25
336,J619-S_depth,Base,6,30
337,J620-S_depth,Base,65,325
338,J624-S_depth,Base,59,295
339,J62-S_depth,Base,37,185
340,J632-S_depth,Base,0,0
341,J637-S_depth,Base,14,70
342,J640-S_depth,Base,13,65
343,J659-S_depth,Base,10,50
344,J672-S_depth,Base,3,15
345,J675-S_depth,Base,8,40
346,J686-S_depth,Base,0,0
347,J694-S_depth,Base,0,0
348,J695-S_depth,Base,4,20
349,J712-S_depth,Base,0,0
350,J714-S_depth,Base,7,35
351,J71-S_depth,Base,33,165
352,J722-S_depth,Base,0,0
353,J72-S_depth,Base,0,0
354,J732-S_depth,Base,23,115
355,J733-S_depth,Base,0,0
356,J748-S_depth,Base,0,0
357,J749-S_depth,Base,7,35
358,J751-S_depth,Base,0,0
359,J756-S_depth,Base,11,55
360,J758-S_depth,Base,0,0
361,J760-S_depth,Base,0,0
362,J761-S_depth,Base,37,185
363,J762-S_depth,Base,0,0
364,J764-S_depth,Base,0,0
365,J765-S_depth,Base,3,15
366,J772-S_depth,Base,9,45
367,J782-S_depth,Base,0,0
368,J787-S_depth,Base,0,0
369,J789-S_depth,Base,3,15
370,J78-S_depth,Base,0,0
371,J792-S_depth,Base,19,95
372,J799-S_depth,Base,4,20
373,J7-S_depth,Base,26,130
374,J801-S_depth,Base,0,0
375,J80-S_depth,Base,0,0
376,J88-S_depth,Base,38,190
377,J8-S_depth,Base,34,170
378,J105-S_depth,I,0,0
379,J10-S_depth,I,12,60
380,J116-S_depth,I,13,65
381,J119-S_depth,I,0,0
382,J128-S_depth,I,7,35
383,J130-S_depth,I,47,235
384,J131-S_depth,I,0,0
385,J136-S_depth,I,22,110
386,J138-S_depth,I,7,35
387,J141-S_depth,I,0,0
388,J157-S_depth,I,19,95
389,J163-S_depth,I,0,0
390,J165-S_depth,I,0,0
391,J171-S_depth,I,0,0
392,J177-S_depth,I,0,0
393,J182-S_depth,I,22,110
394,J191-S_depth,I,9,45
395,J1-S_depth,I,0,0
396,J204-S_depth,I,0,0
397,J208-S_depth,I,7,35
398,J211-S_depth,I,3,15
399,J227-S_depth,I,38,190
400,J231-S_depth,I,0,0
401,J232-S_depth,I,0,0
402,J234-S_depth,I,0,0
403,J238-S_depth,I,0,0
404,J240-S_depth,I,5,25
405,J245-S_depth,I,22,110
406,J253-S_depth,I,0,0
407,J260-S_depth,I,0,0
408,J266-S_depth,I,0,0
409,J268-S_depth,I,0,0
410,J273-S_depth,I,0,0
411,J278-S_depth,I,7,35
412,J27-S_depth,I,1,5
413,J280-S_depth,I,18,90
414,J328-S_depth,I,21,105
415,J329-S_depth,I,7,35
416,J338-S_depth,I,17,85
417,J33-S_depth,I,37,185
418,J34-S_depth,I,0,0
419,J361-S_depth,I,12,60
420,J366-S_depth,I,6,30
421,J385-S_depth,I,27,135
422,J3-S_depth,I,11,55
423,J413-S_depth,I,2,10
424,J421-S_depth,I,21,105
425,J42-S_depth,I,0,0
426,J433-S_depth,I,0,0
427,J437-S_depth,I,0,0
428,J438-S_depth,I,21,105
429,J450-S_depth,I,0,0
430,J456-S_depth,I,1,5
431,J45-S_depth,I,0,0
432,J460-S_depth,I,0,0
433,J461-S_depth,I,9,45
434,J46-S_depth,I,0,0
435,J471-S_depth,I,17,85
436,J480-S_depth,I,7,35
437,J484-S_depth,I,19,95
438,J491-S_depth,I,13,65
439,J492-S_depth,I,0,0
440,J49-S_depth,I,0,0
441,J4-S_depth,I,0,0
442,J506-S_depth,I,8,40
443,J507-S_depth,I,24,120
444,J50-S_depth,I,0,0
445,J512-S_depth,I,10,50
446,J534-S_depth,I,9,45
447,J539-S_depth,I,31,155
448,J541-S_depth,I,1,5
449,J548-S_depth,I,28,140
450,J556-S_depth,I,15,75
451,J567-S_depth,I,0,0
452,J568-S_depth,I,16,80
453,J571-S_depth,I,0,0
454,J576-S_depth,I,5,25
455,J578-S_depth,I,11,55
456,J586-S_depth,I,0,0
457,J587-S_depth,I,11,55
458,J592-S_depth,I,0,0
459,J5-S_depth,I,14,70
460,J609-S_depth,I,0,0
461,J60-S_depth,I,5,25
462,J619-S_depth,I,6,30
463,J620-S_depth,I,64,320
464,J624-S_depth,I,59,295
465,J62-S_depth,I,31,155
466,J632-S_depth,I,0,0
467,J637-S_depth,I,10,50
468,J640-S_depth,I,7,35
469,J659-S_depth,I,10,50
470,J672-S_depth,I,2,10
471,J675-S_depth,I,8,40
472,J686-S_depth,I,0,0
473,J694-S_depth,I,0,0
474,J695-S_depth,I,0,0
475,J712-S_depth,I,0,0
476,J714-S_depth,I,7,35
477,J71-S_depth,I,28,140
478,J722-S_depth,I,0,0
479,J72-S_depth,I,0,0
480,J732-S_depth,I,17,85
481,J733-S_depth,I,0,0
482,J748-S_depth,I,0,0
483,J749-S_depth,I,2,10
484,J751-S_depth,I,0,0
485,J756-S_depth,I,11,55
486,J758-S_depth,I,0,0
487,J760-S_depth,I,0,0
488,J761-S_depth,I,23,115
489,J762-S_depth,I,0,0
490,J764-S_depth,I,0,0
491,J765-S_depth,I,0,0
492,J772-S_depth,I,9,45
493,J782-S_depth,I,0,0
494,J787-S_depth,I,0,0
495,J789-S_depth,I,0,0
496,J78-S_depth,I,0,0
497,J792-S_depth,I,19,95
498,J799-S_depth,I,0,0
499,J7-S_depth,I,20,100
500,J801-S_depth,I,0,0
501,J80-S_depth,I,0,0
502,J88-S_depth,I,32,160
503,J8-S_depth,I,30,150
504,J105-S_depth,UG+I,0,0
505,J10-S_depth,UG+I,22,110
506,J116-S_depth,UG+I,16,80
507,J119-S_depth,UG+I,1,5
508,J128-S_depth,UG+I,16,80
509,J130-S_depth,UG+I,52,260
510,J131-S_depth,UG+I,3,15
511,J136-S_depth,UG+I,30,150
512,J138-S_depth,UG+I,6,30
513,J141-S_depth,UG+I,0,0
514,J157-S_depth,UG+I,27,135
515,J163-S_depth,UG+I,0,0
516,J165-S_depth,UG+I,0,0
517,J171-S_depth,UG+I,0,0
518,J177-S_depth,UG+I,0,0
519,J182-S_depth,UG+I,31,155
520,J191-S_depth,UG+I,14,70
521,J1-S_depth,UG+I,0,0
522,J204-S_depth,UG+I,0,0
523,J208-S_depth,UG+I,7,35
524,J211-S_depth,UG+I,6,30
525,J227-S_depth,UG+I,41,205
526,J231-S_depth,UG+I,0,0
527,J232-S_depth,UG+I,0,0
528,J234-S_depth,UG+I,0,0
529,J238-S_depth,UG+I,0,0
530,J240-S_depth,UG+I,5,25
531,J245-S_depth,UG+I,30,150
532,J253-S_depth,UG+I,4,20
533,J260-S_depth,UG+I,0,0
534,J266-S_depth,UG+I,0,0
535,J268-S_depth,UG+I,0,0
536,J273-S_depth,UG+I,0,0
537,J278-S_depth,UG+I,10,50
538,J27-S_depth,UG+I,6,30
539,J280-S_depth,UG+I,22,110
540,J328-S_depth,UG+I,21,105
541,J329-S_depth,UG+I,9,45
542,J338-S_depth,UG+I,22,110
543,J33-S_depth,UG+I,44,220
544,J34-S_depth,UG+I,0,0
545,J361-S_depth,UG+I,15,75
546,J366-S_depth,UG+I,11,55
547,J385-S_depth,UG+I,23,115
548,J3-S_depth,UG+I,18,90
549,J413-S_depth,UG+I,2,10
550,J421-S_depth,UG+I,23,115
551,J42-S_depth,UG+I,0,0
552,J433-S_depth,UG+I,0,0
553,J437-S_depth,UG+I,5,25
554,J438-S_depth,UG+I,36,180
555,J450-S_depth,UG+I,0,0
556,J456-S_depth,UG+I,1,5
557,J45-S_depth,UG+I,0,0
558,J460-S_depth,UG+I,0,0
559,J461-S_depth,UG+I,9,45
560,J46-S_depth,UG+I,0,0
561,J471-S_depth,UG+I,16,80
562,J480-S_depth,UG+I,7,35
563,J484-S_depth,UG+I,25,125
564,J491-S_depth,UG+I,16,80
565,J492-S_depth,UG+I,0,0
566,J49-S_depth,UG+I,0,0
567,J4-S_depth,UG+I,4,20
568,J506-S_depth,UG+I,8,40
569,J507-S_depth,UG+I,29,145
570,J50-S_depth,UG+I,0,0
571,J512-S_depth,UG+I,18,90
572,J534-S_depth,UG+I,11,55
573,J539-S_depth,UG+I,38,190
574,J541-S_depth,UG+I,1,5
575,J548-S_depth,UG+I,27,135
576,J556-S_depth,UG+I,22,110
577,J567-S_depth,UG+I,0,0
578,J568-S_depth,UG+I,20,100
579,J571-S_depth,UG+I,0,0
580,J576-S_depth,UG+I,11,55
581,J578-S_depth,UG+I,15,75
582,J586-S_depth,UG+I,0,0
583,J587-S_depth,UG+I,11,55
584,J592-S_depth,UG+I,0,0
585,J5-S_depth,UG+I,18,90
586,J609-S_depth,UG+I,0,0
587,J60-S_depth,UG+I,5,25
588,J619-S_depth,UG+I,6,30
589,J620-S_depth,UG+I,64,320
590,J624-S_depth,UG+I,60,300
591,J62-S_depth,UG+I,37,185
592,J632-S_depth,UG+I,0,0
593,J637-S_depth,UG+I,14,70
594,J640-S_depth,UG+I,13,65
595,J659-S_depth,UG+I,10,50
596,J672-S_depth,UG+I,3,15
597,J675-S_depth,UG+I,8,40
598,J686-S_depth,UG+I,0,0
599,J694-S_depth,UG+I,0,0
600,J695-S_depth,UG+I,4,20
601,J712-S_depth,UG+I,0,0
602,J714-S_depth,UG+I,7,35
603,J71-S_depth,UG+I,33,165
604,J722-S_depth,UG+I,0,0
605,J72-S_depth,UG+I,0,0
606,J732-S_depth,UG+I,23,115
607,J733-S_depth,UG+I,0,0
608,J748-S_depth,UG+I,0,0
609,J749-S_depth,UG+I,7,35
610,J751-S_depth,UG+I,0,0
611,J756-S_depth,UG+I,11,55
612,J758-S_depth,UG+I,0,0
613,J760-S_depth,UG+I,0,0
614,J761-S_depth,UG+I,37,185
615,J762-S_depth,UG+I,0,0
616,J764-S_depth,UG+I,0,0
617,J765-S_depth,UG+I,3,15
618,J772-S_depth,UG+I,9,45
619,J782-S_depth,UG+I,0,0
620,J787-S_depth,UG+I,0,0
621,J789-S_depth,UG+I,2,10
622,J78-S_depth,UG+I,0,0
623,J792-S_depth,UG+I,19,95
624,J799-S_depth,UG+I,4,20
625,J7-S_depth,UG+I,26,130
626,J801-S_depth,UG+I,0,0
627,J80-S_depth,UG+I,0,0
628,J88-S_depth,UG+I,38,190
629,J8-S_depth,UG+I,34,170
630,J105-S_depth,V,0,0
631,J10-S_depth,V,19,95
632,J116-S_depth,V,16,80
633,J119-S_depth,V,0,0
634,J128-S_depth,V,16,80
635,J130-S_depth,V,52,260
636,J131-S_depth,V,3,15
637,J136-S_depth,V,30,150
638,J138-S_depth,V,6,30
639,J141-S_depth,V,0,0
640,J157-S_depth,V,24,120
641,J163-S_depth,V,0,0
642,J165-S_depth,V,0,0
643,J171-S_depth,V,0,0
644,J177-S_depth,V,0,0
645,J182-S_depth,V,31,155
646,J191-S_depth,V,14,70
647,J1-S_depth,V,0,0
648,J204-S_depth,V,0,0
649,J208-S_depth,V,7,35
650,J211-S_depth,V,6,30
651,J227-S_depth,V,41,205
652,J231-S_depth,V,0,0
653,J232-S_depth,V,0,0
654,J234-S_depth,V,0,0
655,J238-S_depth,V,0,0
656,J240-S_depth,V,5,25
657,J245-S_depth,V,30,150
658,J253-S_depth,V,2,10
659,J260-S_depth,V,0,0
660,J266-S_depth,V,0,0
661,J268-S_depth,V,0,0
662,J273-S_depth,V,0,0
663,J278-S_depth,V,9,45
664,J27-S_depth,V,6,30
665,J280-S_depth,V,21,105
666,J328-S_depth,V,19,95
667,J329-S_depth,V,9,45
668,J338-S_depth,V,21,105
669,J33-S_depth,V,44,220
670,J34-S_depth,V,0,0
671,J361-S_depth,V,15,75
672,J366-S_depth,V,11,55
673,J385-S_depth,V,22,110
674,J3-S_depth,V,17,85
675,J413-S_depth,V,1,5
676,J421-S_depth,V,23,115
677,J42-S_depth,V,0,0
678,J433-S_depth,V,0,0
679,J437-S_depth,V,4,20
680,J438-S_depth,V,35,175
681,J450-S_depth,V,0,0
682,J456-S_depth,V,1,5
683,J45-S_depth,V,0,0
684,J460-S_depth,V,0,0
685,J461-S_depth,V,9,45
686,J46-S_depth,V,0,0
687,J471-S_depth,V,16,80
688,J480-S_depth,V,7,35
689,J484-S_depth,V,25,125
690,J491-S_depth,V,16,80
691,J492-S_depth,V,0,0
692,J49-S_depth,V,0,0
693,J4-S_depth,V,4,20
694,J506-S_depth,V,8,40
695,J507-S_depth,V,29,145
696,J50-S_depth,V,0,0
697,J512-S_depth,V,16,80
698,J534-S_depth,V,11,55
699,J539-S_depth,V,37,185
700,J541-S_depth,V,1,5
701,J548-S_depth,V,22,110
702,J556-S_depth,V,22,110
703,J567-S_depth,V,0,0
704,J568-S_depth,V,20,100
705,J571-S_depth,V,0,0
706,J576-S_depth,V,12,60
707,J578-S_depth,V,15,75
708,J586-S_depth,V,0,0
709,J587-S_depth,V,9,45
710,J592-S_depth,V,0,0
711,J5-S_depth,V,18,90
712,J609-S_depth,V,0,0
713,J60-S_depth,V,5,25
714,J619-S_depth,V,5,25
715,J620-S_depth,V,61,305
716,J624-S_depth,V,56,280
717,J62-S_depth,V,37,185
718,J632-S_depth,V,0,0
719,J637-S_depth,V,14,70
720,J640-S_depth,V,12,60
721,J659-S_depth,V,10,50
722,J672-S_depth,V,3,15
723,J675-S_depth,V,8,40
724,J686-S_depth,V,0,0
725,J694-S_depth,V,0,0
726,J695-S_depth,V,4,20
727,J712-S_depth,V,0,0
728,J714-S_depth,V,7,35
729,J71-S_depth,V,33,165
730,J722-S_depth,V,0,0
731,J72-S_depth,V,0,0
732,J732-S_depth,V,23,115
733,J733-S_depth,V,0,0
734,J748-S_depth,V,0,0
735,J749-S_depth,V,5,25
736,J751-S_depth,V,0,0
737,J756-S_depth,V,11,55
738,J758-S_depth,V,0,0
739,J760-S_depth,V,0,0
740,J761-S_depth,V,37,185
741,J762-S_depth,V,0,0
742,J764-S_depth,V,0,0
743,J765-S_depth,V,3,15
744,J772-S_depth,V,9,45
745,J782-S_depth,V,0,0
746,J787-S_depth,V,0,0
747,J789-S_depth,V,2,10
748,J78-S_depth,V,0,0
749,J792-S_depth,V,19,95
750,J799-S_depth,V,4,20
751,J7-S_depth,V,25,125
752,J801-S_depth,V,0,0
753,J80-S_depth,V,0,0
754,J88-S_depth,V,37,185
755,J8-S_depth,V,34,170
756,J105-S_depth,V&I,0,0
757,J10-S_depth,V&I,12,60
758,J116-S_depth,V&I,13,65
759,J119-S_depth,V&I,0,0
760,J128-S_depth,V&I,7,35
761,J130-S_depth,V&I,47,235
762,J131-S_depth,V&I,0,0
763,J136-S_depth,V&I,22,110
764,J138-S_depth,V&I,7,35
765,J141-S_depth,V&I,0,0
766,J157-S_depth,V&I,19,95
767,J163-S_depth,V&I,0,0
768,J165-S_depth,V&I,0,0
769,J171-S_depth,V&I,0,0
770,J177-S_depth,V&I,0,0
771,J182-S_depth,V&I,22,110
772,J191-S_depth,V&I,8,40
773,J1-S_depth,V&I,0,0
774,J204-S_depth,V&I,0,0
775,J208-S_depth,V&I,7,35
776,J211-S_depth,V&I,0,0
777,J227-S_depth,V&I,38,190
778,J231-S_depth,V&I,0,0
779,J232-S_depth,V&I,0,0
780,J234-S_depth,V&I,0,0
781,J238-S_depth,V&I,0,0
782,J240-S_depth,V&I,5,25
783,J245-S_depth,V&I,21,105
784,J253-S_depth,V&I,0,0
785,J260-S_depth,V&I,0,0
786,J266-S_depth,V&I,0,0
787,J268-S_depth,V&I,0,0
788,J273-S_depth,V&I,0,0
789,J278-S_depth,V&I,7,35
