,BGN,BGNx3,Base,I,UG+I,V,V&I,node_name,node_id,neighborhood,historic_stream
26,-4.230374300862039e-09,-4.643542189652905e-09,0.0,-0.005486790626307303,-0.00548702060642281,-0.00016764371926319965,-0.0056559537377118,J240-S_depth,J240-S,Locust Point,"Southside, Drains to Harbor"
27,6.9800420998689106e-09,-9.539989409557137e-09,0.0,-0.041885003407971105,-0.04188634419446419,-0.00016458366503499522,-0.04206529865503911,J245-S_depth,J245-S,Locust Point,"Southside, Drains to Harbor"
28,-0.0010326169061628948,-0.007105061265643503,0.0,-0.0259593237751016,-0.026472295171281204,-0.0041509881498802,-0.029399974198401096,J253-S_depth,J253-S,Eager Park,Canal Street Creek
29,-0.00036040353615249265,-0.0003612029721041937,0.0,-0.015518696605585094,-0.0155190693320853,-0.0018391636895193908,-0.017157608324906093,J260-S_depth,J260-S,Broadway East,Canal Street Creek
30,-0.0007529516186810109,-0.0007532482897956022,0.0,-0.00892709575787931,-0.008927330229740807,-0.002574139993737304,-0.011382007634382005,J266-S_depth,J266-S,Clifton Park,Canal Street Creek
31,1.4188745168203232e-05,1.4461517225297649e-05,0.0,0.00010866270067549921,0.00010923133689499931,-0.001195995335170702,-0.001064771595521402,J268-S_depth,J268-S,Clifton Park,Canal Street Creek
32,1.4663788856200677e-05,1.2597468664887757e-05,0.0,0.0006193361461622887,0.0006216916373711912,0.0001557179548817983,0.0007565895840862952,J273-S_depth,J273-S,Clifton Park,Canal Street Creek
33,-0.005623646370872898,-0.005623806341225612,0.0,-0.0384406751842805,-0.03860149805585311,-0.005201916307701698,-0.042502434862058805,J278-S_depth,J278-S,Broadway East,Canal Street Creek
34,0.0,0.0,0.0,-0.02893463416934161,-0.0289328482963436,0.0,-0.028934200957614606,J27-S_depth,J27-S,Locust Point,"Southside, Drains to Harbor"
35,-0.009484473701888402,-0.009484708630735,0.0,-0.0398577092131763,-0.0401202688867055,-0.008766419063266612,-0.04595539328852591,J280-S_depth,J280-S,Broadway East,Canal Street Creek
36,0.00041152889018120087,0.0003983492766850838,0.0,0.005268333751989596,0.0052823230001410315,-0.004698556985826885,0.00039794322667568993,J328-S_depth,J328-S,Broadway East,Canal Street Creek
37,-0.002245760971022609,-0.0022291127861422955,0.0,-0.0272454270606014,-0.02730521805550709,-0.005459455301863592,-0.03227491803047941,J329-S_depth,J329-S,Broadway East,Canal Street Creek
38,-0.0027837118251902992,-0.018539603638188407,0.0,-0.05316863595574908,-0.05336282301513259,-0.010842889508487386,-0.0615004857350423,J338-S_depth,J338-S,Eager Park,Canal Street Creek
39,-1.1527581555981214e-07,-1.1026099905331321e-07,0.0,-0.025841679726350375,-0.025841692544682604,-1.1366403868118269e-07,-0.025841682954282075,J33-S_depth,J33-S,Locust Point,"Southside, Drains to Harbor"
40,1.564789964270119e-12,1.6983914274959488e-12,0.0,3.1524978989783126e-07,3.1525045679492436e-07,1.2934930904151543e-12,3.1524977329999704e-07,J34-S_depth,J34-S,Locust Point,"Southside, Drains to Harbor"
