,Base,I,V,V&I,link_id,neighborhood,link_name
87,0.0,0.0002069665437196,1.3252860899958148e-08,0.00020698797505139992,C758-S,Locust Point,C758-S_velocity
88,0.0,-4.130830370800004e-05,9.148068599949127e-09,-4.136205718410004e-05,C759-S,Locust Point,C759-S_velocity
89,0.0,-6.947598147500483e-06,-1.0026644586099559e-05,-4.5084706882976555e-06,C761-S,Locust Point,C761-S_velocity
90,0.0,-1.4564942091999794e-06,-4.0005217522100234e-05,-3.1506911697900056e-05,C771-S,Locust Point,C771-S_velocity
91,0.0,-1.7785263499957293e-07,-1.3762491193200325e-05,-1.3963526851499576e-05,C772-S,Locust Point,C772-S_velocity
92,0.0,-8.989924190011891e-08,1.1470248469998452e-06,2.4734969917001963e-06,C779-S,Locust Point,C779-S_velocity
93,0.0,-0.0010111604025068001,-6.512219106998354e-07,-0.0010092384121420002,C79-S,Canton,C79-S_velocity
94,0.0,3.3071647779960717e-07,3.193520463993377e-07,7.269219785997413e-07,C7-S,Orangeville,C7-S_velocity
95,0.0,3.1453350600278707e-08,-1.4256834371998393e-06,-1.3816921271996886e-06,C816-S,South Clifton Park,C816-S_velocity
96,0.0,-2.081592791980001e-05,-1.6031000311944599e-12,-2.08159301329999e-05,C830-S,Downtown,C830-S_velocity
97,0.0,-0.008166765923930504,-0.0016693406504744018,-0.009247016544890803,C839-S,Eager Park,C839-S_velocity
98,0.0,2.8741119905300005e-05,-1.304040999993263e-09,2.8740822854700013e-05,C84-S,Canton,C84-S_velocity
99,0.0,0.0,0.0,0.0,C89-S,Canton,C89-S_velocity
