,Base,I,V,V&I,link_id,neighborhood,link_name
31,0.0,2.0247763636899955e-05,-4.366818382700046e-06,1.594388557139999e-05,C314-S,Dunbar-Broadway,C314-S_velocity
32,0.0,-0.00019215427426319998,-4.679971233300002e-06,-0.00019487957844469998,C317-S,Dunbar-Broadway,C317-S_velocity
33,0.0,-3.641406780603862e-05,-7.815209418090025e-07,-3.660529769845086e-05,C319-S,Washington Hill,C319-S_velocity
34,0.0,-0.00010929892429090003,-1.0530763374000428e-06,-0.00010977885433220003,C321-S,Washington Hill,C321-S_velocity
35,0.0,-6.453276088212982e-05,-6.919719808766824e-07,-6.456085411936251e-05,C325-S,Fells Point,C325-S_velocity
36,0.0,-0.0009869959434094001,-1.1290457867700089e-05,-0.0009994543715275,C327-S,Fells Point,C327-S_velocity
37,0.0,-0.0004784731127750997,-6.545724697199981e-06,-0.0004856195643491998,C328-S,Fells Point,C328-S_velocity
38,0.0,-4.5622710999901686e-08,-1.4354520901699872e-05,-1.4243393101999891e-05,C338-S,Washington Hill,C338-S_velocity
39,0.0,1.7750824751999955e-05,-7.168604321000031e-06,1.0471160926499952e-05,C340-S,Fells Point,C340-S_velocity
40,0.0,6.070303355999881e-07,-1.1930293155499986e-05,-1.1300372836399995e-05,C34-S,South Clifton Park,C34-S_velocity
41,0.0,5.73455756089998e-06,7.268999855161717e-13,5.73453868140002e-06,C351-S,Fells Point,C351-S_velocity
42,0.0,-9.903213743090003e-05,-1.1446998999728453e-09,-9.903220411240003e-05,C355-S,Fells Point,C355-S_velocity
43,0.0,4.7627857152001025e-06,-4.3768049179989527e-07,4.76521849130003e-06,C361-S,Fells Point,C361-S_velocity
44,0.0,-0.00011611442724340001,6.913788000223117e-10,-0.0001161143067569,C362-S,Fells Point,C362-S_velocity
45,0.0,-0.0001577385207619,-4.350178939049995e-05,-0.0001943274478695999,C37-S,South Clifton Park,C37-S_velocity
46,0.0,-2.2715052618699737e-05,-9.72582299852559e-10,-2.271797380639989e-05,C382-S,Canton,C382-S_velocity
47,0.0,7.655491697699992e-06,-1.027832897029996e-05,-3.3191384282000008e-06,C3-S,Upper Fells Point,C3-S_velocity
48,0.0,2.1176138983699903e-05,-0.0002869817021062997,-0.0002671759147597,C417-S,Canton Industrial,C417-S_velocity
49,0.0,-2.274340985579989e-05,-0.00012686286903770003,-0.00014773486116559983,C418-S,Canton Industrial,C418-S_velocity
50,0.0,1.5456919984399922e-05,-5.354967172399843e-06,1.0309112430200145e-05,C422-S,Canton Industrial,C422-S_velocity
51,0.0,3.265811670500002e-05,-3.851481591199998e-06,2.804728751430003e-05,C449-S,Broadway East,C449-S_velocity
52,0.0,-1.1772477084000081e-06,-1.1699911215499754e-05,-1.2875187046599863e-05,C473-S,Berea,C473-S_velocity
53,0.0,-0.0002994792727168999,-9.564805449800056e-06,-0.0003092716027249,C474-S,Berea,C474-S_velocity
54,0.0,2.0561951347199906e-05,1.7807221168999673e-06,2.0569487564700215e-05,C478-S,Orangeville,C478-S_velocity
55,0.0,-0.0005248578043214002,-7.40811914178999e-05,-0.0005614123240224001,C530-S,Eager Park,C530-S_velocity
56,0.0,-0.0003936107454433,-5.6242215084599946e-05,-0.0004211901553378,C532-S,Eager Park,C532-S_velocity
57,0.0,-0.0004898354640172,-4.311324506419995e-05,-0.0004988836368498,C548-S,Dunbar-Broadway,C548-S_velocity
58,0.0,-0.0011126817917846774,-0.00010704270405250001,-0.0011211778695869917,C549-S,Dunbar-Broadway,C549-S_velocity
59,0.0,-4.835509295799886e-06,4.733109000218394e-10,-4.833865844999959e-06,C550-S,Dunbar-Broadway,C550-S_velocity
60,0.0,1.8707424468699958e-05,-2.01135570700086e-07,1.8700503388299978e-05,C551-S,Dunbar-Broadway,C551-S_velocity
61,0.0,-0.0007361479472148999,-5.665742258809982e-05,-0.0007598941390727999,C556-S,Eager Park,C556-S_velocity
62,0.0,-0.00015603076383880003,-5.017169092000015e-07,-0.00015599891820240004,C576-S,Dunbar-Broadway,C576-S_velocity
63,0.0,8.670521531440006e-05,-4.247541981619997e-05,4.831966420310008e-05,C602-S,Downtown,C602-S_velocity
64,0.0,-3.149820520429998e-05,-1.3757007696000288e-06,-3.20054651838e-05,C638-S,Downtown,C638-S_velocity
65,0.0,8.34109331622002e-05,-4.392690735699738e-06,7.924098491010004e-05,C650-S,Downtown,C650-S_velocity
66,0.0,6.565926757300003e-05,-4.350607002630009e-05,1.440230811109995e-05,C659-S,Downtown,C659-S_velocity
67,0.0,-0.0002844973356609,-7.955765444919976e-05,-0.00037507259289119984,C65-S,McElderry Park,C65-S_velocity
68,0.0,0.00010108488306689975,4.746296748899892e-06,0.00010660228635830005,C677-S,Downtown,C677-S_velocity
69,0.0,-0.0002664495826044,-1.7214282916599966e-05,-0.0002897686052892,C681-S,Downtown,C681-S_velocity
70,0.0,-0.0008779138486810999,-4.2765733349099926e-05,-0.000928290800954,C685-S,Downtown,C685-S_velocity
71,0.0,0.00011472140168930023,-7.338832319699886e-06,0.00010890160051379993,C687-S,Federal Hill,C687-S_velocity
72,0.0,-0.0001250299810196,-0.0001250299810196,-0.0001250299810196,C68-S,Patterson Park,C68-S_velocity
73,0.0,-4.517087129069999e-05,-1.57096735500014e-07,-4.606767984379997e-05,C69-S,McElderry Park,C69-S_velocity
74,0.0,0.00012829954183029993,-2.4983291926899878e-05,0.00010224355107449996,C708-S,Federal Hill,C708-S_velocity
75,0.0,0.00010440370340830001,-1.7341944531599996e-05,8.593403375850009e-05,C725-S,Federal Hill,C725-S_velocity
76,0.0,-5.476508020034812e-08,-3.198140157960024e-05,-3.186794786419998e-05,C728-S,Federal Hill,C728-S_velocity
77,0.0,0.0002453687314630999,1.7907038702999305e-06,0.0002474388200701997,C729-S,Federal Hill,C729-S_velocity
78,0.0,-0.0004505162854215,-1.5729539176799912e-05,-0.0004545811903693001,C734-S,Federal Hill,C734-S_velocity
79,0.0,3.2562674378899814e-05,-4.3789673776000945e-06,2.8547287001999717e-05,C740-S,Federal Hill,C740-S_velocity
80,0.0,-4.89099805429e-05,-3.7760730799981474e-08,-4.8913297369599984e-05,C742-S,Locust Point,C742-S_velocity
81,0.0,6.501923844900006e-06,-6.068522119995375e-08,6.499883687499999e-06,C744-S,Locust Point,C744-S_velocity
82,0.0,-0.00031587984788739997,-9.603167558999834e-07,-0.00031652984408179997,C74-S,Canton,C74-S_velocity
83,0.0,5.182808305299988e-05,-2.0891100047798483e-11,5.182808359530003e-05,C752-S,Locust Point,C752-S_velocity
84,0.0,0.0003213564244341008,-9.947386600001745e-07,0.0003213673976762005,C756-S,Locust Point,C756-S_velocity
85,0.0,0.0,0.0,0.0,C758-S,Locust Point,C758-S_velocity
86,0.0,3.808465614699982e-06,1.1515834299981233e-08,3.8115742918999997e-06,C759-S,Locust Point,C759-S_velocity
87,0.0,9.284344916760112e-05,-3.9434320859947636e-07,9.285424742009989e-05,C761-S,Locust Point,C761-S_velocity
88,0.0,4.2408778665300496e-05,-1.1318310036399944e-05,3.2181674763200226e-05,C771-S,Locust Point,C771-S_velocity
89,0.0,4.206022746059985e-05,-2.1086293382000573e-06,3.961408771400001e-05,C772-S,Locust Point,C772-S_velocity
90,0.0,5.48256585840008e-06,1.736547507000686e-07,5.63668101949996e-06,C779-S,Locust Point,C779-S_velocity
91,0.0,-0.000772903776011,-1.3596171638998854e-06,-0.000772913160686,C79-S,Canton,C79-S_velocity
92,0.0,-0.00013898863530690002,-1.1624271322299923e-05,-0.00015089849852249998,C7-S,Orangeville,C7-S_velocity
93,0.0,9.36589847419999e-06,1.7942277616000025e-06,1.1399130933699908e-05,C816-S,South Clifton Park,C816-S_velocity
94,0.0,-0.00018429945776820005,-1.4020409531000045e-05,-0.00020875532892719996,C830-S,Downtown,C830-S_velocity
95,0.0,-0.004609214323535201,-0.0009397363026901005,-0.005075242290157301,C839-S,Eager Park,C839-S_velocity
96,0.0,1.9558105220715504e-06,-1.6190096632069133e-08,1.973533573646019e-06,C84-S,Canton,C84-S_velocity
97,0.0,2.3626691755599966e-05,-1.3205300026207512e-11,2.362670418219997e-05,C89-S,Canton,C89-S_velocity
