scenario,row,timestamp,C102-S_velocity,C105-S_velocity,C111-S_velocity,C113-S_velocity,C131-S_velocity,C141-S_velocity,C159-S_velocity,C163-S_velocity,C168-S_velocity,C182-S_velocity,C187-S_velocity,C190-S_velocity,C191-S_velocity,C211-S_velocity,C21-S_velocity,C226-S_velocity,C227-S_velocity,C229-S_velocity,C236-S_velocity,C23-S_velocity,C249-S_velocity,C251-S_velocity,C260-S_velocity,C26-S_velocity,C274-S_velocity,C279-S_velocity,C27-S_velocity,C292-S_velocity,C2-S_velocity,C301-S_velocity,C314-S_velocity,C317-S_velocity,C319-S_velocity,C321-S_velocity,C325-S_velocity,C327-S_velocity,C328-S_velocity,C338-S_velocity,C340-S_velocity,C34-S_velocity,C351-S_velocity,C355-S_velocity,C361-S_velocity,C362-S_velocity,C37-S_velocity,C382-S_velocity,C3-S_velocity,C417-S_velocity,C418-S_velocity,C422-S_velocity,C449-S_velocity,C473-S_velocity,C474-S_velocity,C478-S_velocity,C530-S_velocity,C532-S_velocity,C548-S_velocity,C549-S_velocity,C550-S_velocity,C551-S_velocity,C556-S_velocity,C576-S_velocity,C602-S_velocity,C638-S_velocity,C650-S_velocity,C659-S_velocity,C65-S_velocity,C677-S_velocity,C681-S_velocity,C685-S_velocity,C687-S_velocity,C68-S_velocity,C69-S_velocity,C708-S_velocity,C725-S_velocity,C728-S_velocity,C729-S_velocity,C734-S_velocity,C740-S_velocity,C742-S_velocity,C744-S_velocity,C74-S_velocity,C752-S_velocity,C756-S_velocity,C758-S_velocity,C759-S_velocity,C761-S_velocity,C771-S_velocity,C772-S_velocity,C779-S_velocity,C79-S_velocity,C7-S_velocity,C816-S_velocity,C830-S_velocity,C839-S_velocity,C84-S_velocity,C89-S_velocity
V,232,1687902720000000000,0.0007018182108981943,0.0006984761274141826,0.0055870062803361495,0.0012247890384130928,0.0001493945324614345,0.00039125129817977033,0.00032570091535714696,0.000651486777389195,0.0005818606624500371,0.0027333627315065897,0.0002201463588003227,0.005410674337770868,0.0012293369716123695,0.000584577647522712,0.001207894877344241,0.0008130684940488882,0.0013654448617767406,0.0002054861014511999,0.0002726833326651125,0.00029191977682861675,0.0013595380430510798,0.0007479875527968863,0.0006855376595344482,0.0024979431338234804,0.0008812829963899037,0.0007087406171085395,0.0009647010165605844,0.0007790515110921623,0.00027437815024501774,0.0022648644974162875,0.0005028095886260661,0.00046685470611239495,4.173524766249156e-05,0.00016760223131854335,5.6901139601830614e-05,0.002636208729420321,0.001357810443656666,0.0006382768390704249,0.0006390092672813285,8.365743416292336e-05,0.0005654279835425573,0.00039531444885763847,0.0013014154099971985,0.00041797875668328407,0.00041988882884976263,0.0005476692190404985,0.000584541927739893,0.004490208832649736,0.0020357826965490076,0.0012657371738410974,0.0005247869624617282,0.0011573838552515524,0.0009415145618904208,0.0003249476470462365,0.0017572840498638162,0.0004104411248080899,0.0006080300869779103,0.0011015204819494777,0.0013943780262556335,0.0006908671526612912,0.001052639286375537,0.00026336223350357905,0.0011107779212771493,0.0002663987696115722,0.0011470462074843917,0.0008894469994910524,0.002121700643880494,0.0006326997421118238,0.00040961655887343897,0.0014039360015813294,0.000719044245153581,-0.00018633372360823153,0.00017168671770357715,0.0011739237712732307,0.0006405282708872774,0.000874266387640114,0.0014058992113794681,0.0020955553757813477,0.001543525276289035,-6.705746266790646e-06,0.00017168157074731302,0.0005389738948632501,0.0008143554980144025,0.003841840228474418,-0.00031357845119437506,6.267070646975643e-06,0.0038111662294477463,0.0028423720618697894,0.0010844006202533054,0.0002739321615490586,0.0006028743596297207,0.0007872362775292355,8.14310984019666e-05,0.0006424438834144461,0.006233991403380369,2.13400444633244e-06,0.0006046432720790724
V,233,1687903020000000000,0.0004657894572601927,0.0005002294304601619,0.004268382829324183,0.0009317304711432169,0.00010411933854311125,0.00030486099901961595,0.00026839782904624,0.0005229240965841174,0.00042839246434048673,0.0021991836596313174,0.00022244010906258236,0.004206491164977166,0.0008137218049736884,0.0004434110831476332,0.0008547989137491771,0.0005825305978502446,0.0009364090067303324,0.00013641521030744523,0.0001908988804879622,0.00018713436234492274,0.0011042383737847447,0.0005886105443241626,0.0005400280190813368,0.0018213322972626222,0.0007415648575500059,0.0005746089484437866,0.0006136365611629602,0.0005730695264494743,0.00024651527503368923,0.00228962420711104,0.00043353273482364105,0.0003800491894193624,3.03018885608357e-05,0.00012172150453115123,3.0981545729513304e-05,0.0016534458562958167,0.0008855038047160525,0.0005124272707793285,0.00044199783129040274,6.466081355887133e-05,0.00043549350968201487,0.000278334664744122,0.0010245972103719195,0.0002949375211393125,0.0002995503904090802,0.000435578351819676,0.0005156031516421691,0.0037735390041985385,0.0017151706126876734,0.0009653076916265158,0.00042774677975490323,0.0009033175251431935,0.0006751904311390658,0.00036354191684068724,0.0014393540769033282,0.00025097248134602686,0.0004445441216113036,0.0008479228756016029,0.0010285773198498434,0.0004889680459310411,0.0007723853928873524,0.0001660458959144765,0.0008943665932686589,0.00017882013668684606,0.0009009019111042772,0.0007275234294505412,0.002026720914298457,0.0004642774345182923,0.00027138308916868436,0.0009473724244640543,0.000573644651426842,-4.917361946489661e-05,0.00012738368295816648,0.0009178469915992852,0.0004501204829484657,0.0007172738596654081,0.001079594853896618,0.0014277209918604492,0.0012210738270048295,0.00015563730870046517,0.00012092500726228201,0.00038080328630119985,0.0006843432824640642,0.0031524473310348125,-0.0005376578346840889,3.4286780567101896e-06,0.003074413447860768,0.0021820841464656724,0.0007732169979345139,0.00020720604021623107,0.0003588318707044774,0.0005660392837336664,6.653668848232883e-05,0.000436899943042403,0.0039007560863029943,1.468736401511927e-06,0.00047261066460320715
V,234,1687903320000000000,0.0003104012395119181,0.00036515297245091655,0.003183681659083458,0.0007244545873091784,8.08436065326591e-05,0.0002515357337128733,0.0002189630315915751,0.0003995142090411126,0.0003132578972184269,0.0016854433781449338,0.0002268941528680375,0.0031437863312599548,0.0005524496681270033,0.00035147513639558256,0.0006843161633968875,0.0004305381890887195,0.000669616806856824,0.00010349086378087833,0.0001388834279374068,0.00012683749771132455,0.0008427076738396244,0.000469097721803447,0.0004081103504812954,0.0012736903421063765,0.00059310591155636,0.0004639894137995205,0.0003949830539217086,0.0003931440798428867,0.0002190252998965083,0.002149748392895176,0.0003685809194364576,0.0003158945776108067,2.292408559532458e-05,8.752763110458978e-05,1.6899544363519395e-05,0.0011411609694958005,0.0005788139149894221,0.00040720760481767146,0.00033743876933372294,5.0616112441232606e-05,0.0003404894633237133,0.00021006596263579175,0.0008167341545506663,0.00022897914280540856,0.00023416250515519724,0.0003575763720373487,0.00044366364111432483,0.003033837076732082,0.0013390050155574155,0.0006977856288723917,0.0003489622317177834,0.0006349173561237481,0.0004980684512478089,0.0002612648980972659,0.0011128621772294224,0.00013908440265619215,0.00030544132988556726,0.0005457089032985433,0.0007573670126416606,0.00037489475025014854,0.0005493538410266617,0.00010320626178132486,0.0006740343994230786,0.00013395543249958985,0.000670797713915794,0.0005756521430525097,0.0018495336541965017,0.00033917740882049343,0.00020198634081493614,0.0006348987763363764,0.0004232824626083203,-0.00017413344692520494,9.606406776124535e-05,0.0006909342880981564,0.0003249627354700124,0.0005667376745244334,0.0007878581288229292,0.0008201786908981301,0.0009090115921979965,5.87205889945463e-05,0.00010408622110489449,0.0002946726987464064,0.0005274392465529513,0.002322595565126154,-0.0005239704373801966,1.884800421485209e-06,0.0021938082050562907,0.0016425244564136014,0.0005522996518584553,0.0001546344652949166,0.00027775527769193187,0.00042289449773062824,4.790634560178232e-05,0.0003078644452616844,0.0025986607685658256,7.695120526830465e-07,0.00035513550731931885
V,235,1687903620000000000,0.0002071122317874134,0.0002573356635814771,0.002163651683749066,0.0004947287987231355,6.017141723262363e-05,0.0002093061117908933,0.00017229533931244575,0.0002969789413589405,0.0002403354889492488,0.0012732289323265024,0.00023691101806401675,0.0021900825269610454,0.00038381060581888345,0.0002749137543280456,0.0005521723326623873,0.00030740943034867794,0.0004497288240240735,7.887672384040363e-05,9.910987008294585e-05,8.496389175037921e-05,0.000654416836369375,0.00036032976222552716,0.00030625216094165304,0.0008655712978414592,0.0004544642346989394,0.00036316672655808984,0.00025793849040520796,0.00025996628074634163,0.0001933894700086886,0.00194737378491017,0.00031848827992850775,0.0002538855263818419,1.6180166485390216e-05,6.08791656999729e-05,8.074047009165653e-06,0.000851153385616624,0.0003220676195303089,0.0003264062082058541,0.00025743832931255506,3.829500365832632e-05,0.00027971609324978545,0.00016243603957326845,0.000674634546549594,0.00018270867576480887,0.00018477609781910703,0.00028034975815381327,0.00036516858252297915,0.002373013345992878,0.000989693087161495,0.0004956016930985407,0.0002825366438552106,0.00044066278479275496,0.0003306973794785479,0.00020840585957830618,0.0008177208216350849,7.479268570249747e-05,0.00020662637122319808,0.0003552434619833777,0.0005756672399649226,0.0002917200117700884,0.0003703547144220251,6.635369096236859e-05,0.0004999193809274796,0.00010573451868157898,0.0004918178325257812,0.000436581442034604,0.0015844167856667126,0.00024447475725135483,0.00014737618409421235,0.00040298470756798446,0.0003010867918838544,-0.00012078638604623718,7.385471869483201e-05,0.0005174979090472695,0.00023173666579008034,0.0004467315032400956,0.0005841350166060457,0.0004847426977586843,0.000674456298924045,2.3021501659802117e-05,9.08132749080418e-05,0.00022989162944025106,0.0004055904265346597,0.0017105703977908923,-0.0003905459109716637,2.9959914871783516e-07,0.0015335371851047423,0.0012989077500309193,0.0003894116033381198,0.00011140695894630654,0.00019425836789061903,0.0003290856674242317,3.2996437213718856e-05,0.00021581603930308316,0.0017781798204579812,1.267893771314916e-07,0.0002563159696790911
V,236,1687903920000000000,0.0001479005748246787,0.00019713042076819763,0.0014507651243635142,0.00031484788840688386,4.360003318068103e-05,0.0001752734621261165,0.00013978374582991455,0.00022196887562308471,0.00020029837517520168,0.0009646418857524153,0.0002505267985831264,0.0014962089700200924,0.0002747911310169285,0.0002161933810098877,0.00043305191154771724,0.00023474755959553063,0.0003202791532827111,6.154921386439145e-05,7.178591636591484e-05,5.583198565409019e-05,0.0005333525616217963,0.00027291721505680436,0.00024221588487368168,0.0006002094841840145,0.000352995441752094,0.00028780760218243635,0.0001756149319833593,0.00018283942684831954,0.00017090773829992137,0.0017445153720525154,0.0002775474961425384,0.00020054799896706277,1.0516711650665505e-05,4.3498324312236364e-05,4.182513926794491e-06,0.0006521333224918232,0.00023135708630358506,0.0002653292785642808,0.0002012534262495722,2.9067649107286237e-05,0.0002443357908939744,0.00012168450238034382,0.0005628870153204658,0.00014594594168543552,0.00014567304887333618,0.00022430607556732745,0.00029808735497527535,0.001834333267479171,0.000718555300784733,0.00036377733068202904,0.00022676835915271136,0.0002729077769876449,0.00019008905114272537,0.00018704587466933563,0.0006022308332480986,3.7179450127402106e-05,0.000148878597668418,0.00024405451414241173,0.0004592818855946965,0.0002448832909590337,0.0002553463288192975,4.527262869973988e-05,0.00037627472854857266,8.546953140193446e-05,0.0003674498357943128,0.0003430666366333699,0.001350008270218317,0.00018544434493080906,0.00010254031576420919,0.00024466459587326914,0.00023549672912961288,-8.480802385537075e-05,5.707814978753215e-05,0.0004047812813168485,0.0001789549713284604,0.0003621432447589157,0.00048049866682273396,0.0003138275436447521,0.0005027176867320363,1.0132819409502194e-05,7.626133823703298e-05,0.0001868440369850698,0.000316107454226901,0.0012991892685281592,-0.00025952358600738547,0.0,0.0011030540044461965,0.001075111325200206,0.0003118761520667284,8.19272339292278e-05,0.00013221907836395716,0.0002716017399231399,2.3690440197271207e-05,0.0001534016082732407,0.001191295631592815,0.0,0.00018519256151119484
V,237,1687904220000000000,0.00011168073531663667,0.0001633905699961388,0.0010443277142075913,0.0002014108434124531,3.1117600529177425e-05,0.0001521093789985563,0.00011551420382531827,0.00018002651663512993,0.00017215677286479663,0.000749579222640614,0.00026320947508875624,0.0010578014724094734,0.00019533763574391158,0.00017667025128158224,0.0003371712661534004,0.00019227064548956252,0.00024611323122481296,4.931775818542086e-05,5.5591430301260935e-05,3.520424654716799e-05,0.00044511164902396217,0.00020436146372940464,0.00019926933902083497,0.0004403841407656084,0.00028217669886476855,0.00023573569929238557,0.00011781631965934634,0.00014365045235483574,0.00015033331660244592,0.0015536350041622468,0.00024604570068614763,0.00016259181654754693,7.040062109282302e-06,3.095856279339166e-05,2.294189164990055e-06,0.0005004365557560219,0.0001625460712161699,0.00021973144737661346,0.00015835390249240868,2.1835477070757634e-05,0.00021322270285272136,8.882659044777069e-05,0.0004796249141282251,0.00011854114720872591,0.00011660596650353428,0.00018116980090126085,0.0002475280237829876,0.0014385067009656187,0.0005290759650496741,0.0002833808879159669,0.00018505084667641013,0.00015541948881108228,8.74847923592955e-05,0.00016632962227873638,0.00046038548400628037,1.828881195769122e-05,0.00011111601018919623,0.00015924785014089643,0.0003753534377498195,0.00021131106688378825,0.00019298611967740096,3.129422012898544e-05,0.0003070087750318178,6.922976407826069e-05,0.00028490987419308865,0.0002807958584818661,0.001130820989493454,0.0001507718131974595,6.925286308550197e-05,0.00014293666827140564,0.00019984783757246054,-6.000553914162709e-05,4.481930700776686e-05,0.00034066998177409506,0.00014693824764948137,0.0002969299864899364,0.00042394581044905005,0.0002291975849316157,0.0003934315444208599,4.760796873810173e-06,6.180053409952868e-05,0.0001550114046995383,0.00025291003883181717,0.0010598806536805613,-0.00017924907661580125,0.0,0.0008382546539901998,0.0009108491777691115,0.0002556866341800147,6.0205815266589566e-05,9.085261129715683e-05,0.00022780891859157092,1.7515687598986403e-05,0.00011473349929883088,0.0008157079421559293,0.0,0.00014136296598810653
V,238,1687904520000000000,8.438850685818992e-05,0.00014127214020006712,0.0008221100533282185,0.00014109490004592787,2.124818712683938e-05,0.0001273082338685626,9.496557835024245e-05,0.00015505208227759986,0.0001422116970937665,0.0005989586981632977,0.0002197407765026178,0.0008009646335840868,0.00013728144516272578,0.0001450678706207265,0.0002603510252422837,0.00016058093116914858,0.00019486746330645992,3.9661150281605565e-05,4.569364144114657e-05,2.3096115363503723e-05,0.00037081997694604515,0.00015295425213243604,0.0001701457299222171,0.00033825392297811614,0.00023593513902108495,0.0001878573722543546,7.92793900238614e-05,0.00011343704251465395,0.00013186945968453957,0.0013735636198476029,0.00021906200410554849,0.00013107783050241186,4.787143253657343e-06,2.270352443137405e-05,1.4157925805974884e-06,0.0003876443017705158,0.00011111938435877928,0.00018354453906735632,0.00012875091721765254,1.7459790679453938e-05,0.0001862624340188876,6.274141466101767e-05,0.000410887609047968,9.713583699666242e-05,9.48269181814087e-05,0.00015069553827034952,0.00020956396819338556,0.00115249250001381,0.00039968832971874855,0.0002351306623926548,0.00015349537026037942,0.00012427163481389347,4.585959097987864e-05,0.00013738752168138187,0.00036841087541674366,8.701440934440297e-06,8.154780866330473e-05,9.880849505054833e-05,0.0003139362267048822,0.0001863137697170774,0.0001500713525732512,2.14453466527074e-05,0.0002630986499206449,5.802473263874348e-05,0.00023124304467589033,0.00023682001764348335,0.0009005571429862486,0.00012584658062290182,5.003155660368975e-05,8.374339480855298e-05,0.00017427384655979375,-4.4922346377339837e-05,3.5171326010481915e-05,0.000303104007811727,0.00011918557589341948,0.0002494879543579214,0.0003749636129440402,0.00017671488497177386,0.0003258025869136539,2.607152216677078e-06,5.132192117578118e-05,0.00012904761343604792,0.00021662497859550943,0.0008941404723780033,-0.00013564060660426112,0.0,0.000657337329897489,0.000776082039149563,0.000212771363588224,4.553012224148249e-05,6.31667718089805e-05,0.00019474579861747564,1.319328192330904e-05,8.948692555739793e-05,0.0005402924512852372,0.0,0.00012195956493845904
I,0,1687833120000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6060107265843432e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1687833420000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,2,1687833720000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,3,1687834020000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,4,1687834320000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.836723396892833e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,5,1687834620000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0366858650553882e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,6,1687834920000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.808215520992355e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,7,1687835220000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0366652264341574e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,8,1687835520000000000,8.617327033795665e-07,8.566329213107085e-06,3.0574672255143992e-12,1.1008613785258236e-06,0.0,1.2776866166600901e-05,5.553917124674701e-07,2.2379911327637895e-06,2.5905644010995435e-05,1.7229449461283598e-05,0.0,6.743698760445194e-06,7.772993472599224e-13,3.899178019869472e-05,3.987788573917282e-08,1.363328440749307e-06,8.534622918540684e-08,3.839482325252246e-07,1.7349080606331223e-06,1.2825939765943292e-12,2.8395732513019183e-05,5.272610731206054e-12,2.207788375241757e-05,7.741600164806734e-06,2.4414157315834698e-06,1.2568011610602508e-06,0.0,1.0456231712588578e-07,3.5362887690099765e-06,5.647978281211295e-06,3.5168264463468194e-07,0.0,0.0,1.4209623715065258e-07,1.4621869960109744e-09,3.7689552913098997e-07,0.0,4.3681725837028974e-05,1.5024293519181698e-06,1.3231598548056653e-05,1.832735700224661e-06,0.0,3.0945188092723515e-05,0.0,4.6310171863901875e-07,3.885685391484062e-05,1.4971034804045384e-07,5.841158417440139e-05,0.0,0.0001866246295384649,9.515930869527679e-07,0.00012477414027869466,8.002899427109451e-07,0.0004983460073775825,1.8336794672983022e-06,0.0,0.0,0.0,7.766241725348975e-05,7.934545759559845e-09,0.0,0.0,8.424058317935895e-06,2.093774083302665e-08,3.54470541310069e-05,3.898954914291662e-06,8.91443596327674e-08,2.4081291254978118e-05,0.0,1.876921865761751e-10,6.193602070997431e-05,-0.0,1.5900212221673445e-11,3.815713055677e-05,5.68857056633887e-09,8.643453114554834e-05,9.389953667813682e-05,0.0003463885915926251,6.513890712811287e-05,0.0,3.835559900184607e-05,2.453218666100694e-07,1.267431975123565e-05,0.0007018013133862259,-2.936793295226802e-06,0.0,0.000797224773394654,0.0002294108828886517,1.7009068877028646e-08,1.7354744085662406e-05,0.0,3.2417146258824307e-06,3.605341245933178e-05,0.0,3.286773006181167e-06,0.0,4.729198834958255e-06
I,9,1687835820000000000,0.00010191350430231751,0.00031381511782269426,4.9628328434784306e-05,0.00012057635969039264,3.066259513146615e-05,0.0006892192429078748,0.00040788448799505535,0.00019335215104801482,0.000682363289226018,0.0016946644192233832,4.201281239640304e-06,0.0004702376068965121,6.894748472796768e-06,0.001034512811108843,0.00021521217006107042,0.00027747167775548596,0.000119761096661278,9.725791699143682e-05,6.756231008865999e-05,8.173199487947272e-06,0.0007926430371710886,0.000187094535039611,0.0006178910574056902,0.00041862495429542706,0.00022351815819121213,0.00011844009876758113,1.656105828465658e-05,3.340871136744902e-05,0.00016079394665369841,0.0002251907454043533,0.0001869332234849335,3.195472816059375e-05,0.0,3.4636278176326116e-05,1.1989732883613878e-05,0.0005059391744925998,9.988278303687089e-06,0.0006878029990785562,0.000413083363895381,0.00025330819037303634,0.0003304332011708009,2.1460884205436506e-07,0.0009623246956531611,9.774144302365008e-05,0.0001551370135134649,0.001122778260012974,6.315698732397674e-05,0.0023215741532729146,0.0005558169154739295,0.0016180662636625578,0.00013502278584290645,0.001184288064909571,0.0004019002718557246,0.00224021503340563,0.00024348170482794678,1.992925442653152e-06,0.0,0.0,0.001449089985900933,0.0004224134171926947,1.0140964868816153e-05,6.302492173388296e-06,0.0004217404083032669,3.837898698314926e-05,0.000855075046038079,0.0002840707632716754,7.80858365669951e-05,0.0008572440877944682,1.7285830690966533e-08,0.00011720259107673403,0.0012383130510012525,-3.346723677292332e-05,3.984942088358773e-05,0.0008291087252766258,0.0004211809997769033,0.0011935021850612419,0.0014852168785119623,0.002098402646937932,0.0013899263950803002,3.9528851182684474e-05,0.0005999162401945653,8.866749480225659e-05,0.0003274293393084916,0.004262099169111591,-0.0006540975543320265,0.00017979965199482224,0.007088647587788677,0.0021675244941241297,0.00038917415504355894,0.0006717882990684607,0.00011723595452556677,0.00020366738748055338,0.0005203082612809511,4.3014977946173144e-05,0.0016315931466174406,8.217420881778146e-06,0.00020002489630225714
I,10,1687836120000000000,0.0005486340746777734,0.0008943357494537403,0.0008584546749370543,0.0003977879286244599,0.00015021134005079137,0.0007946729079077383,0.0005250428620988654,0.0005042344675375877,0.0009203157672555109,0.002670348583176497,1.1710718558232553e-05,0.0011670940195205545,8.778250553055727e-05,0.0012387915919946015,0.0005055737581921302,0.0008044283623075117,0.0004586479793646601,0.0003970623394642729,0.00021118681846306938,2.5049843267634476e-05,0.0008244834781345541,0.0003628273754877444,0.0008356566343461988,0.0009754275615951973,0.000564514671836102,0.0004224957668839079,0.00014953227138843946,0.00011785756170891935,0.00016434311626896435,0.0006184273437503331,0.00032868957999212714,0.00012367822989822454,4.157499030352687e-07,6.050821520257263e-05,1.3391236427073937e-05,0.0019266700952219116,0.00048163155338520295,0.0008757681839204187,0.0009212148313910338,0.00020695448756452944,0.0004982776517030099,7.060707517410747e-05,0.0013176845233429586,0.0002951145279197962,0.000328307156427351,0.0013456692334498528,0.00020183687582553392,0.0036111010720248607,0.0015193836995769923,0.0020313464084248415,0.0003353815387038921,0.0008127501476761423,0.00047985063859116664,0.001230864610030821,0.0005745047796225648,3.229210281591379e-05,2.5142663968723367e-06,0.0,0.0020930550661479607,0.0009614160949692564,0.00011346425328675474,6.589272303639306e-05,0.0009296896686099732,0.00013139640738472972,0.0013629869135547295,0.0006248183541691136,0.00033796830189568555,0.0012842872149371773,6.0890062167301975e-05,0.00015653592158418653,0.0014875729317744123,-0.00021307458056566697,0.00018930895100271458,0.0011924660495198829,0.001014278929330249,0.0014248850198723757,0.0021122074283321146,0.0018944037344592569,0.0019460955152133838,8.903176408430208e-05,0.0004071272956788022,0.00023940652314252057,0.0006720888301056662,0.00509646719142182,-0.001230178705183886,3.193464634475788e-05,0.0075314697955726735,0.003103634694728545,0.00121759600443632,0.0006813143297576152,0.00036181808916364454,0.00036012411934274643,0.00026682760496098525,0.00029511132286203715,0.0025270408824494264,8.754499761213969e-06,0.0005753296530927145
