,BGN,BGNx3,Base,I,UG+I,V,V&I,node_name,node_id,neighborhood
116,-0.0004477469619605934,-7.380444427607102e-06,0.0,-5.6583407280541564e-05,7.872474056558332e-05,-0.01668293420254141,-0.0166558950165272,J787-S_flow,J787-S,"('Berea', 'Armistead Creek')"
117,-0.08100126086128157,-0.26726923289792825,0.0,-1.5609321903003703,-0.47277592782539246,-0.42354895867949827,-1.6233037167253204,J789-S_flow,J789-S,"('Dunbar-Broadway', 'Canal Street Creek')"
118,0.0010730650063464076,-4.566234069569575e-05,0.0,-0.00013242078801756207,0.00013698702208708724,-0.05692008088425826,-0.05659290116930471,J78-S_flow,J78-S,"('Federal Hill', 'Southside, Drains to Harbor')"
119,-0.0006607178859345808,-1.0890954164288758e-05,0.0,-8.349731525569837e-05,0.00011617017774678828,-0.0464887855614009,-0.04644886982156837,J792-S_flow,J792-S,"('Canton', 'Northside, Drains to Harbor')"
120,3.1505872111203814e-07,-1.040018715592339e-07,0.0,-0.16881635757827063,-1.8896325770789701e-07,-0.010949401200272435,-0.18468869197957494,J799-S_flow,J799-S,"('Fells Point', 'Northside, Drains to Harbor')"
121,0.00028427402835262683,-2.071845251139237e-05,0.0,0.0003306975893386799,-6.726973214910004e-06,-0.003345962423790372,-0.0028920390881843616,J7-S_flow,J7-S,"('Canton Industrial Area', 'Northside, Drains to Harbor')"
122,-0.025559005291266867,-0.025558651843995417,0.0,-0.5606939467037866,-0.12355982013053657,-0.15071416139019211,-0.6922355631383863,J801-S_flow,J801-S,"('Broadway East', 'Canal Street Creek')"
123,0.0005327747127017446,-0.00016804780703338906,0.0,-0.4516700365890216,-0.0001660825640996677,-0.025777702089055055,-0.47519361465265897,J80-S_flow,J80-S,"('Federal Hill', 'Southside, Drains to Harbor')"
124,-4.141077519825842e-05,-6.83227348474702e-07,0.0,3.603678243990771e-05,7.285155963376866e-06,-0.0591515241986702,-0.05910951814851817,J88-S_flow,J88-S,"('Federal Hill', 'Southside, Drains to Harbor')"
125,-1.82125230652197e-06,-1.4035602480699794e-05,0.0,-0.0060722706987899056,-8.87742642050604e-05,-0.019544431237234816,-0.025377316344236123,J8-S_flow,J8-S,"('Canton Industrial Area', 'Northside, Drains to Harbor')"
