,Base,I,V,V&I,node_name,node_id,neighborhood,historic_stream
0,0.0,0.001702424527484897,3.5383593652904555e-05,0.0019365084308547997,J105-S_depth,J105-S,Downtown,"Southside, Drains to Harbor"
1,0.0,-0.0411468065586047,-0.004000017926266808,-0.044737086332920506,J10-S_depth,J10-S,Downtown,"Southside, Drains to Harbor"
2,0.0,-0.03189436767883941,-0.001803927518409798,-0.03351750070517842,J116-S_depth,J116-S,Downtown,"Southside, Drains to Harbor"
3,0.0,-0.024676003222956905,-0.0010559810674386078,-0.0254619389061842,J119-S_depth,J119-S,Downtown,"Southside, Drains to Harbor"
4,0.0,-0.07561467401151131,-2.8714185380251944e-06,-0.07561850814900081,J128-S_depth,J128-S,Canton,Harris Creek
5,0.0,-0.0578923900545954,-0.0018709408872233935,-0.058951224318272794,J130-S_depth,J130-S,Downtown,"Southside, Drains to Harbor"
6,0.0,-0.030575333565202395,-0.0009172136962854044,-0.031303102709428404,J131-S_depth,J131-S,Downtown,"Southside, Drains to Harbor"
7,0.0,-0.02459389666848477,-0.0013649107278058126,-0.02669556417393998,J136-S_depth,J136-S,Downtown,"Southside, Drains to Harbor"
8,0.0,0.008085479664215606,0.00022312471786162247,0.008213586607227708,J138-S_depth,J138-S,Downtown,"Southside, Drains to Harbor"
9,0.0,6.42814309642914e-05,-0.0003648137642282001,-0.00030157405925521075,J141-S_depth,J141-S,Downtown,"Southside, Drains to Harbor"
10,0.0,-0.032933785453309994,-0.001915434169543484,-0.0347528012076177,J157-S_depth,J157-S,Downtown,"Southside, Drains to Harbor"
11,0.0,-1.691957262189847e-05,-0.0011168564462357977,-0.0011350665421523964,J163-S_depth,J163-S,Downtown,"Southside, Drains to Harbor"
12,0.0,-0.000602669881233503,-0.0006728966566066086,-0.0012742104840002821,J165-S_depth,J165-S,Federal Hill,"Southside, Drains to Harbor"
13,0.0,8.721267330535909e-08,-9.078854598665309e-09,5.2901212702072264e-08,J171-S_depth,J171-S,Canton,"Northside, Drains to Harbor"
14,0.0,4.3709232428801315e-05,-3.58533714258924e-05,7.815230764901537e-06,J177-S_depth,J177-S,Federal Hill,"Southside, Drains to Harbor"
15,0.0,-0.04491448609078319,-0.0007188716263233919,-0.045545843871006075,J182-S_depth,J182-S,Federal Hill,"Southside, Drains to Harbor"
16,0.0,-0.005862380314178017,-1.7855123102261672e-08,-0.005862492588781826,J191-S_depth,J191-S,Fells Point,Canal Street Creek
17,0.0,0.000841806431264705,0.000128991543923207,0.0010899430979732089,J1-S_depth,J1-S,Clifton Park,Canal Street Creek
18,0.0,7.320219307938025e-07,2.843213997572036e-09,7.307329845940291e-07,J204-S_depth,J204-S,Fells Point,Canal Street Creek
19,0.0,0.00010061262961380546,-0.0023372486413066884,-0.002260980662054296,J208-S_depth,J208-S,Downtown,"Southside, Drains to Harbor"
20,0.0,-0.02412616336000431,-0.0002329717507263962,-0.02435800699835461,J211-S_depth,J211-S,Fells Point,Canal Street Creek
21,0.0,-0.013000330046938735,4.2367665620268724e-07,-0.013000542094810497,J227-S_depth,J227-S,Locust Point,"Southside, Drains to Harbor"
22,0.0,-3.980772743329697e-05,2.90598489702254e-07,-3.949994720690159e-05,J231-S_depth,J231-S,Locust Point,"Southside, Drains to Harbor"
23,0.0,8.132770501600127e-05,2.3876970770171646e-07,8.152174940010033e-05,J232-S_depth,J232-S,Locust Point,"Southside, Drains to Harbor"
24,0.0,-4.075791027513542e-06,1.9584191768284853e-09,-4.076428532923115e-06,J234-S_depth,J234-S,Locust Point,"Southside, Drains to Harbor"
25,0.0,-9.020961899697255e-08,4.263150689409745e-08,-7.071330020147482e-08,J238-S_depth,J238-S,Locust Point,"Southside, Drains to Harbor"
26,0.0,-0.00401325263345001,-8.439870423621043e-05,-0.0040927225443231074,J240-S_depth,J240-S,Locust Point,"Southside, Drains to Harbor"
27,0.0,-0.0416654851989024,-0.0001938551802254107,-0.04188857682318661,J245-S_depth,J245-S,Locust Point,"Southside, Drains to Harbor"
28,0.0,-0.019301960553359393,-0.004193976190215998,-0.021585814137354692,J253-S_depth,J253-S,Eager Park,Canal Street Creek
29,0.0,-0.015560477372041692,-0.001844098438145994,-0.017217237239615296,J260-S_depth,J260-S,Broadway East,Canal Street Creek
30,0.0,-0.009051057564710696,-0.0022368023450943936,-0.011185885765407202,J266-S_depth,J266-S,Clifton Park,Canal Street Creek
31,0.0,0.00010033873873140087,-0.0012006647013779043,-0.0010929161983720959,J268-S_depth,J268-S,Clifton Park,Canal Street Creek
32,0.0,0.0005543651439493952,0.0001835868330088003,0.0007190768904954958,J273-S_depth,J273-S,Clifton Park,Canal Street Creek
33,0.0,-0.03439800177403629,-0.0034838043398909,-0.0372556769156375,J278-S_depth,J278-S,Broadway East,Canal Street Creek
34,0.0,-0.018074693464927905,8.980033849997904e-07,-0.018074014400786195,J27-S_depth,J27-S,Locust Point,"Southside, Drains to Harbor"
35,0.0,-0.03722134803906571,-0.0066314672492922,-0.0427938730066858,J280-S_depth,J280-S,Broadway East,Canal Street Creek
36,0.0,0.004786960507409677,-0.0034825071128020135,0.0011379549319143756,J328-S_depth,J328-S,Broadway East,Canal Street Creek
37,0.0,-0.02697210481963852,-0.004869728919296101,-0.030991659190178614,J329-S_depth,J329-S,Broadway East,Canal Street Creek
38,0.0,-0.040799978088750605,-0.011178847416432103,-0.0502411801084261,J338-S_depth,J338-S,Eager Park,Canal Street Creek
39,0.0,-0.026465552967386896,8.121315420162034e-08,-0.02646563386058748,J33-S_depth,J33-S,Locust Point,"Southside, Drains to Harbor"
40,0.0,1.4733944684874878e-06,-1.1338216229783704e-07,1.35065039469362e-06,J34-S_depth,J34-S,Locust Point,"Southside, Drains to Harbor"
41,0.0,-0.02476467732189519,-0.0030581248173005837,-0.02630191240977689,J361-S_depth,J361-S,Eager Park,Canal Street Creek
42,0.0,-0.0454601712828028,-0.006775724045737605,-0.050450616763379696,J366-S_depth,J366-S,Eager Park,Canal Street Creek
43,0.0,0.02149396300851278,-0.008269671722543392,0.012228618566997002,J385-S_depth,J385-S,Broadway East,Harris Creek
44,0.0,-0.03135852534894751,-0.0013411060574193001,-0.03232399165292241,J3-S_depth,J3-S,Fells Point,"Northside, Drains to Harbor"
45,0.0,0.0004999690911238197,-0.0007040041591541979,-9.63957064424037e-05,J413-S_depth,J413-S,Broadway East,Harris Creek
46,0.0,-0.015422127501787897,-0.004517793170292411,-0.020537224930550407,J421-S_depth,J421-S,McElderry Park,Harris Creek
47,0.0,3.3843578563924614e-06,-1.669467637049893e-07,3.1687720444956158e-06,J42-S_depth,J42-S,Locust Point,"Southside, Drains to Harbor"
48,0.0,0.0012529349114999977,-0.0001267815033700881,0.0011226595810196194,J433-S_depth,J433-S,Madison-Eastend,Harris Creek
49,0.0,-0.0034770533302320994,-3.954286433294207e-06,-0.0036728235306079937,J437-S_depth,J437-S,Patterson Park,Harris Creek
50,0.0,-0.07017131916014291,-0.0037578091741156117,-0.07312179222407202,J438-S_depth,J438-S,McElderry Park,Harris Creek
51,0.0,-0.005414765781086808,-9.632987650570746e-05,-0.0055086802258920015,J450-S_depth,J450-S,Madison-Eastend,Harris Creek
52,0.0,0.005717327823786589,3.6770822149895244e-05,0.005738405917082079,J456-S_depth,J456-S,Orangeville,Harris Creek
53,0.0,0.0010391455190393029,-6.439697703003455e-07,0.001037926765435196,J45-S_depth,J45-S,Locust Point,"Southside, Drains to Harbor"
54,0.0,-0.006860922919730908,-0.0006426745614852014,-0.007479145152349709,J460-S_depth,J460-S,Orangeville,Harris Creek
55,0.0,-0.02657185669678569,-0.00043990590008488595,-0.02694599493000538,J461-S_depth,J461-S,Baltimore Highlands,Harris Creek
56,0.0,-1.0604063410690756e-07,-8.262177110210378e-05,-8.260829827440308e-05,J46-S_depth,J46-S,Locust Point,"Southside, Drains to Harbor"
57,0.0,0.0028108233338807187,-0.004034023866699793,-0.0012491196753244838,J471-S_depth,J471-S,Orangeville,Harris Creek
58,0.0,0.0006765415827890975,-0.00027902972036319973,0.00039594903926221114,J480-S_depth,J480-S,McElderry Park,Harris Creek
59,0.0,-0.039991520148725784,-0.0002694871602277049,-0.040166500522724885,J484-S_depth,J484-S,Baltimore Highlands,Harris Creek
60,0.0,-0.03438037830670862,-0.0002510851786924062,-0.03456143548935792,J491-S_depth,J491-S,Kresson,Harris Creek
61,0.0,2.7284142679884216e-07,-1.6351655440782764e-07,1.3429630130179504e-07,J492-S_depth,J492-S,Baltimore Highlands,Harris Creek
62,0.0,1.393173034991424e-07,-0.0003020664144681995,-0.0003019214966676065,J49-S_depth,J49-S,Washington Hill,Canal Street Creek
63,0.0,-0.004772098582923295,1.1835614590893773e-06,-0.004771634352559007,J4-S_depth,J4-S,Canton,"Northside, Drains to Harbor"
64,0.0,0.0038515042850240933,-5.2389881798786675e-05,0.0037278968758963082,J506-S_depth,J506-S,Baltimore Highlands,Harris Creek
65,0.0,-0.05017138010537581,-0.00014190872500219331,-0.050250428576306905,J507-S_depth,J507-S,Patterson Park,Harris Creek
66,0.0,-0.0004756115691361973,-0.00023141135829440884,-0.0007069231419853106,J50-S_depth,J50-S,Washington Hill,Canal Street Creek
67,0.0,-0.0466023872058354,-0.00011586726109150125,-0.04665122386814781,J512-S_depth,J512-S,Patterson Park,Harris Creek
68,0.0,-0.003550992539992498,-0.0003138210082318793,-0.0038584612453916867,J534-S_depth,J534-S,Patterson Park,Harris Creek
